seqnames	start	end	width	strand	CLR	lfc	pval	fdr	ENSEMBL	geneName
chr2	1926064	1927035	972	-	0.113	-2.14968539661008	5.19768768616152e-06	2.45776374874209e-05	ENSG00000186487	MYT1L
chr5	142434004	142526946	92943	+	0.094	-1.99220280445144	5.24239013714465e-06	2.47301349462453e-05	ENSG00000145819	ARHGAP26
chr2	50692580	50733755	41176	-	0.07	-1.76566649098834	5.30090087423011e-06	2.49468936877275e-05	ENSG00000179915	NRXN1
chr10	15875629	15885271	9643	-	0.107	-1.77995859541975	5.76468464254855e-06	2.70653988182067e-05	ENSG00000148481	MINDY3
chr9	86292642	86301070	8429	-	0.084	-1.66603943286045	5.77885745267291e-06	2.70679502382274e-05	ENSG00000135018	UBQLN1
chr5	160757890	160763776	5887	-	0.298	-2.66033312722016	5.83696676153634e-06	2.72758023256733e-05	ENSG00000145864	GABRB2
chr10	72604230	72619256	15027	+	0.553	-2.0053088351882	6.01016964998406e-06	2.80192416076722e-05	ENSG00000166224	SGPL1
chr1	107866904	107867544	641	+	0.435	-1.78911903173328	6.02846790253213e-06	2.80387289330886e-05	ENSG00000162631	NTNG1
chr12	124904503	124915333	10831	-	0.318	-2.22386082030921	6.15020108192932e-06	2.84858997485497e-05	ENSG00000196498	NCOR2
chr6	76344423	76373234	28812	+	0.142	-1.7347711105416	6.15329858616708e-06	2.84858997485497e-05	ENSG00000112701	SENP6
chr8	38677040	38678153	1114	+	0.054	-1.61805594398815	6.27476345293766e-06	2.89806516686842e-05	ENSG00000147526	TACC1
chr8	141799573	141900868	101296	-	0.178	-1.47409184086473	6.30221725759783e-06	2.90399152519473e-05	ENSG00000169398	PTK2
chr5	36211946	36227667	15722	-	0.133	-1.96602509661093	6.54955307443177e-06	3.01097509394016e-05	ENSG00000152620	NADK2
chrX	120224253	120298011	73759	+	0.429	-2.18697345445744	6.8481110421099e-06	3.13859647465851e-05	n/a	
chr12	72956633	72969322	12690	+	0.167	-2.15996082352338	6.85876570997882e-06	3.13859647465851e-05	ENSG00000072657	TRHDE
chr15	43120126	43170882	50757	-	0.156	-1.84531886303527	7.2694443681247e-06	3.3188773597921e-05	ENSG00000128881	TTBK2
chr9	103204188	103204638	451	+	0.244	-2.16617815058379	7.36938571228679e-06	3.35265865478596e-05	ENSG00000066697	MSANTD3
chr1	117944808	117963271	18464	+	0.823	-1.49345205418505	7.3771995576106e-06	3.35265865478596e-05	ENSG00000198162	MAN1A2
chr4	119026173	119064839	38667	+	0.457	-2.23542663711679	7.60753944792933e-06	3.44944596885563e-05	ENSG00000164100	NDST3
chr8	51306772	51363289	56518	+	0.103	-1.93578961707654	7.66263401675916e-06	3.46651279209196e-05	ENSG00000147481	SNTG1
chr9	37126309	37127260	952	+	0.72	-2.2544980530825	7.84101184225361e-06	3.53914761788993e-05	ENSG00000147905	ZCCHC7
chr16	18851020	18853776	2757	-	0.043	-2.0961686121343	7.87800646439163e-06	3.54778250301174e-05	ENSG00000157106.12	
chr8	29959414	29962002	2589	+	0.226	2.51729931524949	8.04245047964279e-06	3.61364403904312e-05	ENSG00000104660	LEPROTL1
chr9	114289548	114296633	7086	+	0.245	-1.79798876824777	8.10574710541465e-06	3.63386314928973e-05	ENSG00000173258	ZNF483
chr12	91069070	91073722	4653	+	0.4	-2.21240577091261	8.44437161010495e-06	3.77714459857397e-05	ENSG00000286021	LINC02822
chr1	172356273	172357949	1677	+	0.15	-2.10972335477159	8.48492881161901e-06	3.78675699323042e-05	ENSG00000197959	DNM3
chr3	18419662	18462483	42822	-	0.4	-2.3952151207505	8.80494482758882e-06	3.92076691201601e-05	ENSG00000182568	SATB1
chr5	142434004	142513670	79667	+	0.166	-1.74461377399475	9.00147923854088e-06	3.99931493685507e-05	ENSG00000145819	ARHGAP26
chr12	130184355	130185243	889	-	0.45	-2.35071279216085	9.40628734483651e-06	4.1698407738494e-05	ENSG00000151952	TMEM132D
chr6	32489682	32549615	59934	-	0.2	6.78223466836576	9.44869914506168e-06	4.17931325213641e-05	n/a	
chr6	42582809	42600642	17834	+	0.234	-2.0738980855175	9.48476787848733e-06	4.18594422370574e-05	ENSG00000024048	UBR2
chr10	28872328	28884970	12643	+	0.176	-2.34006233815312	9.5111879164232e-06	4.18829694058015e-05	ENSG00000095787	WAC
chr1	21295967	21307720	11754	-	0.065	2.23447282419713	9.56875166157187e-06	4.19470885941206e-05	ENSG00000075151	EIF4G3
chr15	33149216	33202736	53521	-	0.214	-2.12931451191052	9.58444706597457e-06	4.19470885941206e-05	ENSG00000248905	FMN1
chr1	104070317	104095939	25623	+	0.296	-2.35543854162707	9.58911290117359e-06	4.19470885941206e-05	ENSG00000185946	RNPC3
chr10	116975455	117093929	118475	+	0.013	-2.31906149106839	9.70622314620296e-06	4.23660641062837e-05	ENSG00000107518	ATRNL1
chr9	130106514	130107756	1243	+	0.36	-2.3222083729746	9.87965847721243e-06	4.30285125783857e-05	ENSG00000136895	GARNL3
chr12	72955945	72969322	13378	+	0.247	-2.07271642449516	1.01209145941093e-05	4.39827929625844e-05	ENSG00000072657	TRHDE
chr6	170846322	170858201	11880	-	0.402	-2.11936173137501	1.01846930138197e-05	4.41633194878733e-05	ENSG00000008018	PSMB1
chr1	243809195	244006584	197390	-	0.006	-1.92160895331832	1.03311359387904e-05	4.45413344675782e-05	ENSG00000117020	AKT3
chr10	21157593	21188379	30787	-	0.417	-2.0706393168351	1.03515147090523e-05	4.45413344675782e-05	ENSG00000078114	NEBL
chr3	37315027	37343823	28797	+	0.149	-2.45626777614842	1.03775989999347e-05	4.45413344675782e-05	ENSG00000144674	GOLGA4
chr1	95609447	95616975	7529	+	0.514	-1.66142381537838	1.03798068715199e-05	4.45413344675782e-05	ENSG00000152078	TLCD4
chr10	116879949	117001514	121566	+	0.179	-2.7087147109491	1.0384006978091e-05	4.45413344675782e-05	ENSG00000107518	ATRNL1
chr6	151669846	151674887	5042	+	0.4	-2.47971843697379	1.11063718365095e-05	4.75371863519565e-05	ENSG00000131016	AKAP12
chr1	220771673	220792097	20425	+	0.125	-2.00496229002451	1.11967006676008e-05	4.78207473674307e-05	ENSG00000116141	MARK1
chr3	56658507	56707753	49247	-	0.206	-2.21132468686673	1.17429175550832e-05	5.00459962755262e-05	ENSG00000163946	TASOR
chr1	51121114	51210447	89334	-	0.218	-2.06071487474857	1.17859951686215e-05	5.01220265629173e-05	ENSG00000185104	FAF1
chr14	66188493	66210193	21701	+	0.186	-2.21151169179932	1.18730628883886e-05	5.0384407898162e-05	ENSG00000033170	FUT8
chr2	32703703	32718734	15032	+	0.093	-1.77795081027595	1.19256563823485e-05	5.04996877939106e-05	ENSG00000115760	BIRC6
chr14	57051719	57103316	51598	+	0.476	-1.9468536326601	1.26529560885878e-05	5.34436978783455e-05	ENSG00000070269	TMEM260
chr18	33722244	33739978	17735	+	0.184	-1.95224892927137	1.26747138472813e-05	5.34436978783455e-05	ENSG00000134759	ELP2
chr4	151124947	151161027	36081	+	0.185	-2.69564847477622	1.33219492654161e-05	5.60537950023654e-05	ENSG00000170390	DCLK2
chr7	77755011	77814987	59977	-	0.356	-1.60060548022746	1.38886290122735e-05	5.82290840207983e-05	ENSG00000187391	MAGI2
chr20	2944918	2955887	10970	+	0.086	-1.81961846016838	1.3897575944541e-05	5.82290840207983e-05	ENSG00000132670	PTPRA
chr14	73614503	73614802	300	+	0.119	2.05439671545857	1.39862414271534e-05	5.84772115248982e-05	ENSG00000080815	PSEN1
chr9	88190230	88211364	21135	-	0.205	-2.16395273550182	1.42609285150743e-05	5.95004286364235e-05	ENSG00000135049	AGTPBP1
chr2	160193973	160252345	58373	-	0.617	-2.3674811104948	1.45394656809191e-05	6.05353854136381e-05	ENSG00000123636	BAZ2B
chr7	65592691	65599361	6671	+	0.2	2.45561672022285	1.49318630990617e-05	6.20390797379425e-05	ENSG00000249319	
chr1	21295967	21308901	12935	-	0.137	-2.04721236030681	1.50484968826201e-05	6.2393141563431e-05	ENSG00000075151	EIF4G3
chr1	8568686	8617582	48897	-	0.212	-1.9276535990226	1.52450000647707e-05	6.3076187767989e-05	ENSG00000142599	RERE
chr6	90461150	90472249	11100	-	0.328	-2.0830235389813	1.57823223926637e-05	6.51636013967363e-05	ENSG00000112159	MDN1
chr10	64148155	64159552	11398	+	0.08	-1.91649827060129	1.6010797856944e-05	6.59698019582797e-05	ENSG00000138311	ZNF365
chr6	143792098	143795993	3896	+	0.607	-2.03043502389753	1.61933733097319e-05	6.65618284189979e-05	ENSG00000034693	PEX3
chr7	16415717	16445962	30246	-	0.596	-2.02287533440723	1.62215130688796e-05	6.65618284189979e-05	ENSG00000214960	CRPPA
chr12	42745687	42792796	47110	+	0.281	-1.54795372416126	1.64346073428172e-05	6.72971756347114e-05	ENSG00000134283	PPHLN1
chr4	156617908	156643344	25437	+	0.113	-2.06099330386015	1.68585588146531e-05	6.88911477487675e-05	ENSG00000164116	GUCY1A1
chrX	17121841	17157084	35244	+	0.234	-2.2401707264757	1.70949089380017e-05	6.97135300839247e-05	ENSG00000169891	REPS2
chr4	2986240	3031136	44897	+	0.898	-1.99438289551088	1.72852038412292e-05	7.0345112353855e-05	ENSG00000125388	GRK4
chr19	37117032	37118448	1417	+	0.36	-2.11857401248484	1.78660337442671e-05	7.25602106669009e-05	ENSG00000161298	ZNF382
chr5	63496635	63513223	16589	+	0.4	-2.10177911050558	1.79297676575418e-05	7.2670446056894e-05	ENSG00000164197	RNF180
chr14	93934017	93963632	29616	+	0.312	-2.13717257698306	1.80035478699301e-05	7.28208677590248e-05	ENSG00000133958	UNC79
chr10	76598441	76603236	4796	+	0.754	-1.81587061229038	1.83814009831547e-05	7.41980942124905e-05	ENSG00000156650	KAT6B
chr2	32602656	32631625	28970	+	0.151	-1.70281283069627	1.85414414360727e-05	7.46922975497778e-05	ENSG00000115760	BIRC6
chr12	102173930	102183835	9906	-	0.176	-2.10135486023019	1.88586247227318e-05	7.58162524278248e-05	ENSG00000111670	GNPTAB
chr13	110827687	110829071	1385	-	0.053	6.95541404454372	1.96204278998192e-05	7.87195349677594e-05	ENSG00000187498	COL4A1
chr22	32874968	32875262	295	+	0.532	-1.20739073813682	2.04660900176131e-05	8.19468846269751e-05	ENSG00000100225	FBXO7
chr2	202625604	202626541	938	-	0.242	-2.38069351747521	2.05274585256223e-05	8.20272286355851e-05	ENSG00000003393	ALS2
chr10	70246901	70266475	19575	-	0.656	-2.41623193085201	2.0598613816528e-05	8.21462791960334e-05	ENSG00000122912	SLC25A16
chr13	48827944	48835457	7514	+	0.03	-1.81140648670312	2.09201183143461e-05	8.32612324094017e-05	ENSG00000136156	ITM2B
chr9	79996892	80022523	25632	+	0.432	-1.58777976645836	2.12984425556166e-05	8.44520990311441e-05	ENSG00000197969	VPS13A
chr3	183056588	183107567	50980	-	0.383	-1.79958135143386	2.13043814776451e-05	8.44520990311441e-05	ENSG00000053524	MCF2L2
chr17	26449629	26499644	50016	+	0.252	-2.04415437304637	2.15105921908278e-05	8.50996734880161e-05	ENSG00000087095	NLK
chr5	58476421	58511794	35374	-	0.25	-1.77346520907537	2.18182005587826e-05	8.61450224845772e-05	ENSG00000113448	PDE4D
chr10	43650345	43671480	21136	+	0.722	-2.00804010304946	2.27414654033081e-05	8.96122029582734e-05	ENSG00000169826	CSGALNACT2
chr6	155095123	155116273	21151	+	0.521	-1.4874530622791	2.3566995883482e-05	9.26812947021688e-05	ENSG00000213079	SCAF8
chr4	154191487	154197282	5796	+	0.12	-1.90862557183878	2.3731290748742e-05	9.31429711996078e-05	ENSG00000109654	TRIM2
chr7	94047043	94049596	2554	-	0.021	6.78866973699704	2.39558500059012e-05	9.38388917390923e-05	ENSG00000164692	COL1A2
chr2	163360953	163374668	13716	-	0.391	-1.96610745044812	2.40898164238386e-05	9.41779043656365e-05	ENSG00000184611	KCNH7
chr10	15858834	15889942	31109	-	0.696	-1.44574312302397	2.41398431971362e-05	9.41880718850934e-05	ENSG00000148481	MINDY3
chr7	104702611	104722244	19634	+	0.233	-1.74680865380682	2.44044842352627e-05	9.50339327279053e-05	ENSG00000005483	KMT2E
chr20	50255882	50307358	51477	-	0.082	-2.16517185101018	2.47516116238739e-05	9.61970659197916e-05	ENSG00000054793	ATP9A
chr18	8076453	8088849	12397	+	0.121	-1.93578137711519	2.52670568169241e-05	9.80085446062719e-05	ENSG00000173482	PTPRM
chr4	103644028	103647840	3813	-	0.373	-1.75612036491856	2.55488024058812e-05	9.89082291970373e-05	ENSG00000109323	MANBA
chr2	136505837	136530117	24281	+	0.389	-1.72699751351732	2.57546685444696e-05	9.95112290453632e-05	ENSG00000144224	UBXN4
chr5	113740135	113740553	419	+	0.934	-2.26161423159599	2.60150292509374e-05	0.000100322035130799	ENSG00000080709	KCNN2
chr6	137015278	137019820	4543	-	0.256	-1.81308711096056	2.75626185382976e-05	0.000106084031816006	ENSG00000197442	MAP3K5
chr3	196118684	196129890	11207	-	0.435	1.57830682190191	2.79640142065219e-05	0.000107420758634724	ENSG00000163960	UBXN7
chr9	20715321	20770237	54917	+	0.303	-1.78492070194417	2.83648925529766e-05	0.000108750340946355	ENSG00000188352	FOCAD
chr7	91924203	91957214	33012	+	0.533	-1.20939659207539	2.86084676219664e-05	0.00010947286454186	ENSG00000001629	ANKIB1
chr18	48189277	48190874	1598	+	0.308	-1.92543346204424	2.88806562652562e-05	0.000110301891043844	ENSG00000141639	MAPK4
chr6	71442081	71508440	66360	+	0.173	-2.11054245026248	2.93693925360777e-05	0.000111953193045394	ENSG00000112305	SMAP1
chr21	30693542	30702014	8473	+	0.74	-1.04206550478985	2.99455929738904e-05	0.00011393093418802	ENSG00000156273	BACH1
chr12	111991962	111993723	1762	-	0.295	1.66142357679303	3.05240164507956e-05	0.00011590955386478	ENSG00000204842	ATXN2
chr5	135483521	135489852	6332	+	0.66	-2.34125234646201	3.06381559112395e-05	0.000116120949694125	ENSG00000113658	SMAD5
chr17	29061915	29111910	49996	+	0.4	-1.79754556020173	3.08673094061423e-05	0.000116766621867807	ENSG00000264538	
chr14	31596991	31641328	44338	-	0.347	-2.48079643814017	3.14024523591532e-05	0.000118565152823723	ENSG00000092148	HECTD1
chr5	19838868	19839351	484	-	0.056	-2.15454179618172	3.25733892145788e-05	0.000122752848159684	ENSG00000145526	CDH18
chr9	20923659	20933131	9473	+	0.4	-1.7102251632744	3.2687373367325e-05	0.000122949097552097	ENSG00000188352	FOCAD
chr4	118974911	119036115	61205	+	0.209	-1.86904559045586	3.34619040531583e-05	0.00012562446398785	ENSG00000164100	NDST3
chr8	105080740	105161076	80337	+	0.765	-2.49300942597824	3.35457360921617e-05	0.000125701569583081	ENSG00000176406	RIMS2
chr22	46096162	46136418	40257	+	0.272	-2.19847177107054	3.54164695758445e-05	0.000132461598074627	ENSG00000130638	ATXN10
chr16	17448956	17451907	2952	-	0.588	-2.0049868984171	3.5798556014104e-05	0.000133638970383478	ENSG00000103489	XYLT1
chr3	35721279	35732497	11219	+	0.245	-1.94194174686951	3.6203272951969e-05	0.000134896247809776	ENSG00000172995	ARPP21
chr1	89236035	89237562	1528	+	0.15	-1.86743555966484	3.71064364267032e-05	0.000138002589407177	ENSG00000065243	PKN2
chr11	18010144	18029623	19480	-	0.125	-1.79948201527672	3.71823928790194e-05	0.000138026602350902	ENSG00000129158	SERGEF
chr20	30954187	30959677	5491	+	0.75	1.9702721251465	3.7485399298885e-05	0.000138775208000484	ENSG00000171456	ASXL1
chr10	97141442	97170534	29093	-	0.059	2.41309352410578	3.75238100182578e-05	0.000138775208000484	ENSG00000095637	SORBS1
chrX	10031485	10066619	35135	+	0.615	-1.68039286510842	3.92936643005664e-05	0.000145050589778671	ENSG00000047644	WWC3
chr12	44136260	44142412	6153	-	0.258	-1.98035424350236	3.99860225895574e-05	0.000147164520388594	ENSG00000129317	PUS7L
chr15	52876942	52885933	8992	-	0.103	-1.98276900473119	4.00145221600408e-05	0.000147164520388594	ENSG00000047346	FAM214A
chr3	43591212	43607219	16008	-	0.333	-1.42889708436267	4.02143020169429e-05	0.000147625885038168	ENSG00000160746	ANO10
chr20	46252655	46262380	9726	+	0.302	-1.3701104193759	4.17228123549789e-05	0.000152881006156805	ENSG00000124151	NCOA3
chr10	32854486	32873232	18747	+	0.273	-1.46290368666382	4.1936370749559e-05	0.000153380538321592	ENSG00000216937	CCDC7
chr12	31595709	31600703	4995	-	0.211	-1.80238863394389	4.27304296521798e-05	0.000155997487664024	ENSG00000170456	DENND5B
chr1	95609447	95639445	29999	+	0.314	-2.00705419211656	4.29019620499993e-05	0.000156336324094126	ENSG00000152078	TLCD4
chr3	57832924	57850443	17520	+	0.147	-2.04707679490776	4.34499550956199e-05	0.000158043243259892	ENSG00000163681	SLMAP
chr15	50330965	50399205	68241	-	0.565	-1.86595102784821	4.44808590429718e-05	0.000161497232283989	ENSG00000104043	ATP8B4
chr18	8714137	8720494	6358	+	0.434	-2.03953888753805	4.47826513870419e-05	0.000162296251194644	ENSG00000168502	MTCL1
chr2	208841375	208842310	936	-	0.709	-1.65070322133359	4.68799119097233e-05	0.000169587440897469	ENSG00000178385	PLEKHM3
chr10	69726440	69773943	47504	-	0.14	-1.70228181736671	4.72316208938226e-05	0.000170549089263876	ENSG00000148634	HERC4
chr18	76856476	76914555	58080	+	0.333	-1.56118663980266	5.1086951728643e-05	0.000184135546521025	ENSG00000166377	ATP9B
chr17	30498062	30510291	12230	+	0.262	-1.88701627784439	5.13900819199076e-05	0.000184340295894193	ENSG00000126858	RHOT1
chr8	141810558	141900868	90311	-	0.067	-2.01590473338174	5.14363705648185e-05	0.000184340295894193	ENSG00000169398	PTK2
chr18	29691717	29693823	2107	+	0.267	3.05987905197554	5.15127263102205e-05	0.000184340295894193	ENSG00000134758	RNF138
chr8	41832222	41845081	12860	-	0.113	-1.82281002854312	5.15150373722444e-05	0.000184340295894193	ENSG00000083168	KAT6A
chr7	14613837	14712652	98816	-	0.388	-1.98734062181202	5.38695821366437e-05	0.000192419046984486	ENSG00000136267	DGKB
chr8	72211282	72246409	35128	-	0.667	2.73888493337287	5.53645796700397e-05	0.000197404048877377	ENSG00000104313	EYA1
chr9	123593609	123595734	2126	-	0.3	-1.70006664736473	5.62936581712876e-05	0.000200356998437593	ENSG00000095261	PSMD5
chr8	133848785	133856563	7779	+	0.258	-2.03039619017347	5.71587105360136e-05	0.000203071912566231	ENSG00000129292	PHF20L1
chr3	32582529	32587457	4929	-	0.343	-1.57302519721605	5.99264531426654e-05	0.000212524885609524	ENSG00000144635	DYNC1LI1
chr18	54426096	54448887	22792	+	0.398	-1.85620286942987	6.09668303848193e-05	0.000215747278425108	ENSG00000091157	WDR7
chr7	91924203	91948826	24624	+	0.331	-1.77809152524182	6.10523516993509e-05	0.000215747278425108	ENSG00000001629	ANKIB1
chr7	156549087	156619438	70352	-	0.099	-1.70853254538132	6.19484900185483e-05	0.000218525224115163	ENSG00000105983	LMBR1
chr8	136554897	136594316	39420	+	0.095	-1.53593191426261	6.40427026548134e-05	0.00022551206998663	ENSG00000131773	KHDRBS3
chr13	101997617	102051516	53900	-	0.422	-1.95564718241139	6.54961100900388e-05	0.000230221725024455	ENSG00000102452	NALCN
chr6	136472298	136476896	4599	+	0.5	-2.15666255124033	6.68310036054318e-05	0.000234498892509519	ENSG00000171408	PDE7B
chr19	18650181	18650530	350	-	0.281	-1.88540619036524	6.70440006635461e-05	0.000234831367403532	ENSG00000105701	FKBP8
chr13	76195899	76335174	139276	+	0.261	-1.59844613899221	6.733600824975e-05	0.000235438930253527	ENSG00000261553	
chr14	66028055	66028484	430	+	0.669	-2.0444110785881	6.81189602295562e-05	0.000237757917426887	ENSG00000033170	FUT8
chr1	118003111	118045592	42482	+	0.209	-2.15265358255566	6.90018788436669e-05	0.000239925133284212	ENSG00000198162	MAN1A2
chr6	79752560	79770535	17976	-	0.412	-1.56765073645302	6.90920936335659e-05	0.000239925133284212	ENSG00000146247	PHIP
chr13	76195899	76301234	105336	+	0.625	-1.85828552500141	6.91023042490278e-05	0.000239925133284212	ENSG00000261553	
chr14	93760204	93762503	2300	-	0.8	-1.7293135464236	6.97253030074798e-05	0.00024166570990027	ENSG00000011114	BTBD7
chr4	54292039	54294350	2312	+	0.039	2.29771069785267	7.03585620440379e-05	0.000243435721636689	ENSG00000145216	FIP1L1
chr15	41036245	41037457	1213	-	0.209	-1.86002815625379	7.18456103306345e-05	0.000248148490637635	ENSG00000137824	RMDN3
chr10	103916776	103917971	1196	+	0.194	-1.61160409249647	7.34921506254018e-05	0.0002533948110105	ENSG00000166197	NOLC1
chr15	50875286	50884823	9538	-	0.606	-2.03227983172763	7.37134241634623e-05	0.000253717262371986	ENSG00000092439	TRPM7
chr10	21169723	21188379	18657	-	0.324	-1.95847915880785	7.48831343611173e-05	0.000257297413220033	ENSG00000078114	NEBL
chr1	178425856	178436556	10701	+	0.357	-2.01874678779571	7.5214501117199e-05	0.000257863911263683	ENSG00000075391	RASAL2
chr11	22696396	22777499	81104	+	0.9	-1.98494392117772	7.53076880830495e-05	0.000257863911263683	ENSG00000148935	GAS2
chr20	58426623	58436553	9931	+	0.808	-2.24330457597391	7.6527379886208e-05	0.000261237128143885	n/a	
chr10	16794538	16824083	29546	-	0.327	-1.69986638490423	7.65558955587821e-05	0.000261237128143885	ENSG00000148484	RSU1
chr9	6849507	6893232	43726	+	0.172	-1.84737307983199	7.83485334884393e-05	0.000266895690408303	ENSG00000107077	KDM4C
chr15	93552375	93563488	11114	+	0.091	-1.57718634609337	8.08248526844918e-05	0.000274859858615412	ENSG00000173575	CHD2
chr10	94653106	94679807	26702	+	0.186	-1.96923231902955	8.1143875565004e-05	0.000275473054482219	ENSG00000138190	EXOC6
chr7	22306583	22357656	51074	-	0.253	-1.91611774415164	8.17832620018266e-05	0.000276820512368465	ENSG00000136237	RAPGEF5
chr6	17507400	17514185	6786	+	0.065	-1.91997246434813	8.18195572811123e-05	0.000276820512368465	ENSG00000112186	CAP2
chr11	120343759	120348235	4477	+	0.224	-1.608388386446	8.34958917083405e-05	0.000282011634239395	ENSG00000196914	ARHGEF12
chr21	16386665	16415895	29231	-	0.118	2.2888509625131	8.71549942202752e-05	0.000293870659628976	ENSG00000180530	NRIP1
chr4	73950966	73958017	7052	-	0.217	1.110031248265	8.76948269352984e-05	0.000295056990779907	ENSG00000132466	ANKRD17
chr4	52729603	52758017	28415	+	0.614	-1.53228163768438	8.780396855535e-05	0.000295056990779907	ENSG00000109184	DCUN1D4
chr3	129546646	129551669	5024	-	0.419	-1.52170262193534	8.80931126363189e-05	0.000295528583945489	ENSG00000172765	TMCC1
chr10	112723883	112745523	21641	+	0.473	-1.39715645368545	8.9958248745506e-05	0.000301276698159486	ENSG00000108061	SHOC2
chr2	72945232	72968598	23367	-	0.176	-2.10582506056719	9.14505674480309e-05	0.000305758967932305	ENSG00000144036	EXOC6B
chr1	44877653	44878394	742	+	0.24	1.98714678480829	9.17383920119618e-05	0.000306205792497069	ENSG00000187147	RNF220
chr9	20715321	20789607	74287	+	0.326	-1.94492747915582	9.22521745305166e-05	0.000307404058083232	ENSG00000188352	FOCAD
chr10	112356156	112358048	1893	+	0.46	-1.24945466639949	9.4525447459301e-05	0.000314451488532951	ENSG00000108055	SMC3
chr2	191765290	191796363	31074	+	0.107	-2.15637541163996	9.66050065761313e-05	0.000320832011806349	ENSG00000115419	GLS
chr1	155823067	155823597	531	-	0.528	0.999557568179804	9.74614326034542e-05	0.00032313590175369	ENSG00000116580	GON4L
chr10	103427643	103436193	8551	-	0.658	-1.09320287163244	9.77690798862825e-05	0.000323615654423595	ENSG00000107829	FBXW4
chr4	1219148	1235307	16160	-	0.101	-1.97142101932698	0.00010049811435562	0.000332095266406426	ENSG00000159692	CTBP1
chr1	243708812	243778463	69652	-	0.034	-1.83378775553445	0.00010323401276992	0.000340569351098107	ENSG00000117020	AKT3
chr11	103173822	103194718	20897	+	0.414	-1.34974997994155	0.000103471181444365	0.000340785682169997	ENSG00000187240	DYNC2H1
chr5	109103236	109139978	36743	+	0.079	-1.72769055495308	0.000104637014313689	0.000344054818587726	ENSG00000112893	MAN2A1
chr5	107684100	107703654	19555	-	0.434	-1.32657058749224	0.00010533613608898	0.000345781101277215	ENSG00000145743	FBXL17
chr5	109049221	109125228	76008	+	0.4	-1.90527719370321	0.000105665920435358	0.000346291283803006	ENSG00000112893	MAN2A1
chr6	62362160	62390965	28806	-	0.167	-2.08457273371469	0.000106274863708581	0.000347713145511108	n/a	
chr14	50616726	50616948	223	-	0.133	1.35984636211414	0.000113023585576589	0.00036918559367616	ENSG00000100485	SOS2
chr3	49372453	49373029	577	-	0.357	2.05203600805996	0.000114826756105085	0.000374459667692446	ENSG00000114316	USP4
chr8	106431372	106573709	142338	+	0.118	-2.06412908765926	0.000118768343741152	0.000386678574868734	ENSG00000169946	ZFPM2
chr10	84711225	84745103	33879	+	0.294	-1.90420431026714	0.000121233859265945	0.000394059647303055	ENSG00000185737	NRG3
chr6	73001637	73023375	21739	+	0.005	-2.5476283413514	0.000121630476105194	0.000394702819517834	ENSG00000079841	RIMS1
chr12	46622936	46637097	14162	-	0.311	-1.43458067267708	0.000122094365097076	0.00039556184189689	ENSG00000111371	SLC38A1
chr8	52773405	52773806	402	-	0.38	1.28267164822147	0.000122906768669325	0.000397545346217067	ENSG00000168300	PCMTD1
chr15	68434284	68457142	22859	+	0.261	-1.25606129326171	0.000124439298090117	0.000401684431383697	ENSG00000033800	PIAS1
chr7	104707174	104731761	24588	+	0.327	-2.0440306159997	0.000124736438347468	0.000401684431383697	ENSG00000005483	KMT2E
chr10	32751611	32873232	121622	+	0.196	-1.80925070918854	0.000124793199478218	0.000401684431383697	ENSG00000216937	CCDC7
chr16	53907698	53968021	60324	+	0.062	-1.34305781301194	0.000125909573592546	0.00040462202775857	ENSG00000140718	FTO
chr2	58275962	58316858	40897	+	0.553	-2.0550925821042	0.000127390373714098	0.000408719357344425	ENSG00000028116	VRK2
chr1	84644860	84680000	35141	+	0.075	-1.57235478423427	0.000128593739777539	0.000411914785803537	ENSG00000142875	PRKACB
chr1	233270759	233344435	73677	-	0.085	-1.75628256702693	0.000131711478004696	0.000421222214681683	ENSG00000135749	PCNX2
chr2	203620261	203624076	3816	+	0.545	-1.64102122795793	0.000137791652929781	0.000439958557425314	ENSG00000138439	FAM117B
chr6	158733083	158735300	2218	+	0.624	-1.10326658150593	0.000140394762021105	0.000447550557582528	ENSG00000130338	TULP4
chr5	96208989	96209375	387	-	0.64	-1.74216926808208	0.000140808868098453	0.000448151301351808	ENSG00000247121	
chrX	128166327	128256170	89844	-	0.71	-1.45696848311634	0.000141394077268836	0.000449293819929452	n/a	
chr2	128520636	128528578	7943	-	0.098	-1.67697181573571	0.000149636073446645	0.000474724028538397	ENSG00000136709	WDR33
chr2	221618333	221720593	102261	+	0.333	-1.91310128881797	0.000151601340645155	0.00048019180625403	n/a	
chr2	71653590	71654544	955	+	0.118	-1.48058262414009	0.000152643731093748	0.000482723646420673	ENSG00000075292	ZNF638
chr5	179688684	179707608	18925	-	0.342	-1.62414671502379	0.00015460452306405	0.000488147190469322	ENSG00000050748	MAPK9
chr13	101997617	102031004	33388	-	0.172	-1.69482910319492	0.000156669532473834	0.000493882049988945	ENSG00000102452	NALCN
chr12	112371690	112381173	9484	-	0.723	-1.41432181804931	0.000157188434389573	0.000494732536763379	ENSG00000198270	TMEM116
chr9	79829245	79842401	13157	+	0.349	-1.57694593382643	0.000160334392635113	0.000503835607236288	ENSG00000197969	VPS13A
chr11	92085262	92088570	3309	+	0.808	-1.47682186678591	0.000162382679722956	0.00050925196944591	ENSG00000165323	FAT3
chr10	32740520	32762951	22432	+	0.524	-1.54850976001663	0.000162570870407204	0.00050925196944591	ENSG00000216937	CCDC7
