circRNA_ID	chr	circRNA_start	circRNA_end	circRNA_type	dataset
chr8:94780176|94780753	chr8	94780176	94780753	intron	GBM mesenchymal
chr8:97692671|97694304	chr8	97692671	97694304	intron	GBM mesenchymal
chr8:101718879|101719225	chr8	101718879	101719225	exon	GBM mesenchymal
chr9:4280668|4286523	chr9	4280668	4286523	intron	GBM mesenchymal
chr9:33852065|33853942	chr9	33852065	33853942	intron	GBM mesenchymal
chr9:107571747|107575003	chr9	107571747	107575003	exon	GBM mesenchymal
chr9:128432097|128434922	chr9	128432097	128434922	exon	GBM mesenchymal
chr9:132861736|132863502	chr9	132861736	132863502	exon	GBM mesenchymal
chr9:137588312|137588632	chr9	137588312	137588632	intron	GBM mesenchymal
chr9:137619112|137620653	chr9	137619112	137620653	exon	GBM mesenchymal
chr9:137674513|137676942	chr9	137674513	137676942	exon	GBM mesenchymal
chr9:140611078|140712590	chr9	140611078	140712590	exon	GBM mesenchymal
chrX:41450961|41455254	chrX	41450961	41455254	intron	GBM mesenchymal
chrX:44948988|44950109	chrX	44948988	44950109	exon	GBM mesenchymal
chrX:76944311|76954117	chrX	76944311	76954117	exon	GBM mesenchymal
chrX:77378332|77380922	chrX	77378332	77380922	exon	GBM mesenchymal
chrX:119070260|119072773	chrX	119070260	119072773	exon	GBM mesenchymal
chrX:123022469|123034543	chrX	123022469	123034543	exon	GBM mesenchymal
chrY:7209156|7235474	chrY	7209156	7235474	exon	GBM mesenchymal
chrY:15447443|15481229	chrY	15447443	15481229	exon	GBM mesenchymal
chr1:10316305|10328321	chr1	10316305	10328321	exon	GBM mesenchymal
chr1:153544052|153544805	chr1	153544052	153544805	intergenic_region	GBM mesenchymal
chr11:47159196|47179473	chr11	47159196	47179473	exon	GBM mesenchymal
chr11:74559160|74563127	chr11	74559160	74563127	exon	GBM mesenchymal
chr12:9246061|9317963	chr12	9246061	9317963	intergenic_region	GBM mesenchymal
chr12:23793746|23818498	chr12	23793746	23818498	exon	GBM mesenchymal
chr12:27811749|27829532	chr12	27811749	27829532	exon	GBM mesenchymal
chr12:58240155|58329336	chr12	58240155	58329336	intergenic_region	GBM mesenchymal
chr12:58240155|58335661	chr12	58240155	58335661	intergenic_region	GBM mesenchymal
chr12:58240155|58348870	chr12	58240155	58348870	intergenic_region	GBM mesenchymal
chr12:66597491|66622150	chr12	66597491	66622150	exon	GBM mesenchymal
chr13:46090278|46104915	chr13	46090278	46104915	exon	GBM mesenchymal
chr14:76198681|76203950	chr14	76198681	76203950	exon	GBM mesenchymal
chr15:30053342|30054641	chr15	30053342	30054641	exon	GBM mesenchymal
chr15:67855621|67923265	chr15	67855621	67923265	exon	GBM mesenchymal
chr16:19619500|19637545	chr16	19619500	19637545	exon	GBM mesenchymal
chr16:67615357|67616462	chr16	67615357	67616462	intron	GBM mesenchymal
chr16:68191862|68225678	chr16	68191862	68225678	exon	GBM mesenchymal
chr16:84911044|84914190	chr16	84911044	84914190	exon	GBM mesenchymal
chr16:89289565|89291210	chr16	89289565	89291210	exon	GBM mesenchymal
chr17:43352758|43353238	chr17	43352758	43353238	intron	GBM mesenchymal
chr17:66426137|66429716	chr17	66426137	66429716	exon	GBM mesenchymal
chr17:76782516|76783152	chr17	76782516	76783152	intergenic_region	GBM mesenchymal
chr19:10856177|10857194	chr19	10856177	10857194	intron	GBM mesenchymal
chr19:34881389|34881537	chr19	34881389	34881537	intron	GBM mesenchymal
chr19:41891156|41896083	chr19	41891156	41896083	intron	GBM mesenchymal
chr2:61422317|61426472	chr2	61422317	61426472	intron	GBM mesenchymal
chr2:100453939|100628033	chr2	100453939	100628033	exon	GBM mesenchymal
chr20:3915641|3928926	chr20	3915641	3928926	exon	GBM mesenchymal
chr20:16380378|16380518	chr20	16380378	16380518	intron	GBM mesenchymal
chr21:40688657|40692471	chr21	40688657	40692471	intron	GBM mesenchymal
chr3:30664691|30691952	chr3	30664691	30691952	exon	GBM mesenchymal
chr3:47084051|47098980	chr3	47084051	47098980	exon	GBM mesenchymal
chr3:98600384|98600611	chr3	98600384	98600611	exon	GBM mesenchymal
chr3:174814580|174951994	chr3	174814580	174951994	exon	GBM mesenchymal
chr3:181417386|181417671	chr3	181417386	181417671	exon	GBM mesenchymal
chr3:182810197|182812393	chr3	182810197	182812393	exon	GBM mesenchymal
chr3:197707197|197710919	chr3	197707197	197710919	exon	GBM mesenchymal
chr4:3012243|3013021	chr4	3012243	3013021	intron	GBM mesenchymal
chr4:87693931|87720357	chr4	87693931	87720357	exon	GBM mesenchymal
chr5:8387640|8452393	chr5	8387640	8452393	exon	GBM mesenchymal
chr5:65320134|65340138	chr5	65320134	65340138	exon	GBM mesenchymal
chr5:137897269|137903411	chr5	137897269	137903411	exon	GBM mesenchymal
chr5:138654054|138655270	chr5	138654054	138655270	intron	GBM mesenchymal
chr5:171337576|171341409	chr5	171337576	171341409	exon	GBM mesenchymal
chr6:47976370|48037662	chr6	47976370	48037662	intergenic_region	GBM mesenchymal
chr6:90562885|90566918	chr6	90562885	90566918	exon	GBM mesenchymal
chr6:150063526|150065778	chr6	150063526	150065778	intron	GBM mesenchymal
chr6:150931516|150932663	chr6	150931516	150932663	intron	GBM mesenchymal
chr7:94037166|94037546	chr7	94037166	94037546	exon	GBM mesenchymal
chr7:94430366|94431069	chr7	94430366	94431069	intergenic_region	GBM mesenchymal
chr7:115732191|115752092	chr7	115732191	115752092	intron	GBM mesenchymal
chr7:128266349|128282335	chr7	128266349	128282335	intergenic_region	GBM mesenchymal
chr7:130771519|130778555	chr7	130771519	130778555	intron	GBM mesenchymal
chr7:131147976|131163436	chr7	131147976	131163436	exon	GBM mesenchymal
chr7:149992341|149995284	chr7	149992341	149995284	intron	GBM mesenchymal
chr9:84267099|84268951	chr9	84267099	84268951	exon	GBM mesenchymal
chrX:10491132|10535643	chrX	10491132	10535643	exon	GBM mesenchymal
