circRNA_ID	chr	circRNA_start	circRNA_end	circRNA_type	dataset
chr4:154315414|154330167	chr4	154315414	154330167	exon	GBM proneural
chr4:169282300|169298994	chr4	169282300	169298994	exon	GBM proneural
chr4:183245099|183329704	chr4	183245099	183329704	intron	GBM proneural
chr4:184405697|184413062	chr4	184405697	184413062	intergenic_region	GBM proneural
chr4:186283078|186283865	chr4	186283078	186283865	exon	GBM proneural
chr4:187123742|187124171	chr4	187123742	187124171	exon	GBM proneural
chr4:189397852|189407019	chr4	189397852	189407019	exon	GBM proneural
chr5:8783547|8783823	chr5	8783547	8783823	intergenic_region	GBM proneural
chr5:9190379|9238002	chr5	9190379	9238002	exon	GBM proneural
chr5:9224786|9227079	chr5	9224786	9227079	exon	GBM proneural
chr5:9224786|9238002	chr5	9224786	9238002	exon	GBM proneural
chr5:9337825|9437964	chr5	9337825	9437964	exon	GBM proneural
chr5:9421789|9437964	chr5	9421789	9437964	exon	GBM proneural
chr5:55264104|55265683	chr5	55264104	55265683	exon	GBM proneural
chr5:70351179|70356757	chr5	70351179	70356757	exon	GBM proneural
chr5:89783817|89793523	chr5	89783817	89793523	exon	GBM proneural
chr5:96083049|96090445	chr5	96083049	96090445	exon	GBM proneural
chr5:122137564|122139308	chr5	122137564	122139308	exon	GBM proneural
chr5:139574031|139574237	chr5	139574031	139574237	exon	GBM proneural
chr5:140305481|140310691	chr5	140305481	140310691	intron	GBM proneural
chr5:146559474|146581714	chr5	146559474	146581714	intergenic_region	GBM proneural
chr5:148904608|148909282	chr5	148904608	148909282	exon	GBM proneural
chr5:149754517|149758971	chr5	149754517	149758971	exon	GBM proneural
chr5:149921132|149925048	chr5	149921132	149925048	exon	GBM proneural
chr5:155544888|155551029	chr5	155544888	155551029	exon	GBM proneural
chr5:155935611|156022061	chr5	155935611	156022061	exon	GBM proneural
chr5:156721792|156723782	chr5	156721792	156723782	exon	GBM proneural
chr5:170823221|170823744	chr5	170823221	170823744	intron	GBM proneural
chr5:176671196|176673797	chr5	176671196	176673797	exon	GBM proneural
chr6:7152846|7189555	chr6	7152846	7189555	intron	GBM proneural
chr6:13652891|13699929	chr6	13652891	13699929	intron	GBM proneural
chr6:16586011|16753578	chr6	16586011	16753578	exon	GBM proneural
chr6:16658007|16753578	chr6	16658007	16753578	exon	GBM proneural
chr6:18212719|18214012	chr6	18212719	18214012	exon	GBM proneural
chr6:26423161|26458946	chr6	26423161	26458946	intergenic_region	GBM proneural
chr6:29795824|29910403	chr6	29795824	29910403	intergenic_region	GBM proneural
chr6:31749303|31760672	chr6	31749303	31760672	exon	GBM proneural
chr6:37897735|38084515	chr6	37897735	38084515	exon	GBM proneural
chr6:38029369|38084515	chr6	38029369	38084515	exon	GBM proneural
chr6:42619761|42620383	chr6	42619761	42620383	exon	GBM proneural
chr6:43447616|43448347	chr6	43447616	43448347	intron	GBM proneural
chr6:64356432|64356700	chr6	64356432	64356700	exon	GBM proneural
chr6:70948957|70966524	chr6	70948957	70966524	exon	GBM proneural
chr6:86252900|86267778	chr6	86252900	86267778	exon	GBM proneural
chr6:112522809|112537670	chr6	112522809	112537670	exon	GBM proneural
chr6:117010483|117037481	chr6	117010483	117037481	exon	GBM proneural
chr6:128643184|128730477	chr6	128643184	128730477	exon	GBM proneural
chr6:149846279|149856874	chr6	149846279	149856874	exon	GBM proneural
chr6:149900970|149901859	chr6	149900970	149901859	exon	GBM proneural
chr6:152629624|152643021	chr6	152629624	152643021	exon	GBM proneural
chr6:155095123|155185032	chr6	155095123	155185032	intergenic_region	GBM proneural
chr6:162959352|162961371	chr6	162959352	162961371	intron	GBM proneural
chr7:11101418|11151094	chr7	11101418	11151094	exon	GBM proneural
chr7:16720926|16729531	chr7	16720926	16729531	exon	GBM proneural
chr7:26232907|26233218	chr7	26232907	26233218	exon	GBM proneural
chr7:27835735|27839709	chr7	27835735	27839709	exon	GBM proneural
chr7:28758370|28763949	chr7	28758370	28763949	exon	GBM proneural
chr7:35969749|35970337	chr7	35969749	35970337	intergenic_region	GBM proneural
chr7:39357814|39379614	chr7	39357814	39379614	intron	GBM proneural
chr7:39598939|39599165	chr7	39598939	39599165	intron	GBM proneural
chr7:42063067|42262894	chr7	42063067	42262894	exon	GBM proneural
chr7:47520701|47568745	chr7	47520701	47568745	exon	GBM proneural
chr7:63529269|63529987	chr7	63529269	63529987	exon	GBM proneural
chr7:65778310|65785680	chr7	65778310	65785680	intron	GBM proneural
chr7:66019572|66041919	chr7	66019572	66041919	exon	GBM proneural
chr7:66406835|66413681	chr7	66406835	66413681	exon	GBM proneural
chr7:72277659|72277949	chr7	72277659	72277949	exon	GBM proneural
chr7:77256022|77261742	chr7	77256022	77261742	exon	GBM proneural
chr7:77885260|77998530	chr7	77885260	77998530	exon	GBM proneural
chr7:77973095|78150962	chr7	77973095	78150962	exon	GBM proneural
chr7:95606824|95630633	chr7	95606824	95630633	intron	GBM proneural
chr7:100066773|100068024	chr7	100066773	100068024	intron	GBM proneural
chr7:104158191|104159007	chr7	104158191	104159007	intron	GBM proneural
chr7:104645765|104649656	chr7	104645765	104649656	intron	GBM proneural
chr7:107591671|107601094	chr7	107591671	107601094	exon	GBM proneural
chr7:127484377|127569382	chr7	127484377	127569382	exon	GBM proneural
chr7:131060183|131073731	chr7	131060183	131073731	exon	GBM proneural
chr7:132959737|132973870	chr7	132959737	132973870	exon	GBM proneural
chr7:137304570|137374748	chr7	137304570	137374748	exon	GBM proneural
chr7:138261118|138266516	chr7	138261118	138266516	exon	GBM proneural
chr7:138943234|138951149	chr7	138943234	138951149	exon	GBM proneural
chr7:140154403|140171811	chr7	140154403	140171811	exon	GBM proneural
chr7:149191295|149318263	chr7	149191295	149318263	intergenic_region	GBM proneural
chr8:17141982|17143936	chr8	17141982	17143936	exon	GBM proneural
chr8:18413719|18513195	chr8	18413719	18513195	exon	GBM proneural
chr8:18490123|18662408	chr8	18490123	18662408	exon	GBM proneural
chr8:21832181|21835354	chr8	21832181	21835354	exon	GBM proneural
chr8:22899554|22900756	chr8	22899554	22900756	intron	GBM proneural
chr8:28588740|28600731	chr8	28588740	28600731	exon	GBM proneural
chr8:28827560|28828036	chr8	28827560	28828036	exon	GBM proneural
chr8:38305989|38306196	chr8	38305989	38306196	intron	GBM proneural
chr8:69027988|69069671	chr8	69027988	69069671	exon	GBM proneural
chr8:89068356|89086971	chr8	89068356	89086971	exon	GBM proneural
chr8:89068356|89131090	chr8	89068356	89131090	exon	GBM proneural
chr8:97549528|97551121	chr8	97549528	97551121	intron	GBM proneural
chr8:100170669|100174055	chr8	100170669	100174055	intron	GBM proneural
chr8:100396436|100533238	chr8	100396436	100533238	exon	GBM proneural
chr8:100568678|100673719	chr8	100568678	100673719	exon	GBM proneural
chr8:104075183|104077039	chr8	104075183	104077039	exon	GBM proneural
chr8:104412693|104420012	chr8	104412693	104420012	exon	GBM proneural
chr8:112015643|112017878	chr8	112015643	112017878	exon	GBM proneural
chr8:118966146|118967822	chr8	118966146	118967822	intron	GBM proneural
chr8:131088594|131104389	chr8	131088594	131104389	exon	GBM proneural
chr8:131191510|131199531	chr8	131191510	131199531	exon	GBM proneural
chr9:507263|507484	chr9	507263	507484	exon	GBM proneural
chr9:2804257|2812362	chr9	2804257	2812362	exon	GBM proneural
chr9:3330259|3346764	chr9	3330259	3346764	exon	GBM proneural
chr9:3856009|3937189	chr9	3856009	3937189	exon	GBM proneural
chr9:6974766|7049200	chr9	6974766	7049200	intron	GBM proneural
chr9:13216773|13224582	chr9	13216773	13224582	exon	GBM proneural
chr9:14112998|14179779	chr9	14112998	14179779	exon	GBM proneural
chr9:15657125|15695335	chr9	15657125	15695335	exon	GBM proneural
chr9:22029432|22097363	chr9	22029432	22097363	exon	GBM proneural
chr9:22046316|22097363	chr9	22046316	22097363	exon	GBM proneural
chr9:22046750|22064017	chr9	22046750	22064017	exon	GBM proneural
chr9:22046750|22097363	chr9	22046750	22097363	exon	GBM proneural
chr9:33960824|33963789	chr9	33960824	33963789	exon	GBM proneural
chr9:36597219|36643080	chr9	36597219	36643080	exon	GBM proneural
chr9:37521566|37532055	chr9	37521566	37532055	exon	GBM proneural
chr9:37525099|37529257	chr9	37525099	37529257	exon	GBM proneural
chr9:37537107|37537940	chr9	37537107	37537940	exon	GBM proneural
chr9:37761972|37763922	chr9	37761972	37763922	intron	GBM proneural
chr9:37768073|37770736	chr9	37768073	37770736	exon	GBM proneural
chr9:37873221|37873783	chr9	37873221	37873783	intron	GBM proneural
chr9:37873236|37873798	chr9	37873236	37873798	intron	GBM proneural
chr9:72338242|72356774	chr9	72338242	72356774	exon	GBM proneural
chr9:88430794|88464458	chr9	88430794	88464458	intergenic_region	GBM proneural
chr9:91009042|91010687	chr9	91009042	91010687	intron	GBM proneural
chr9:91660661|91661909	chr9	91660661	91661909	exon	GBM proneural
chr9:95609378|95609545	chr9	95609378	95609545	exon	GBM proneural
chr9:97054623|97055351	chr9	97054623	97055351	exon	GBM proneural
chr9:98740343|98742148	chr9	98740343	98742148	intron	GBM proneural
chr9:99083280|99084362	chr9	99083280	99084362	exon	GBM proneural
chr9:99083280|99086451	chr9	99083280	99086451	exon	GBM proneural
chr9:100780571|100788733	chr9	100780571	100788733	intergenic_region	GBM proneural
chr9:107360729|107384473	chr9	107360729	107384473	intergenic_region	GBM proneural
chr9:107384311|107384473	chr9	107384311	107384473	intergenic_region	GBM proneural
chr9:108296774|108301632	chr9	108296774	108301632	exon	GBM proneural
chr9:109685635|109701388	chr9	109685635	109701388	exon	GBM proneural
chr9:109734286|109736554	chr9	109734286	109736554	exon	GBM proneural
chr9:112704966|112705661	chr9	112704966	112705661	exon	GBM proneural
chr9:127661608|127662826	chr9	127661608	127662826	exon	GBM proneural
chr9:128691934|128697886	chr9	128691934	128697886	exon	GBM proneural
chr9:130695284|130696192	chr9	130695284	130696192	intergenic_region	GBM proneural
chr9:132841909|132848755	chr9	132841909	132848755	exon	GBM proneural
chr9:134011327|134022971	chr9	134011327	134022971	exon	GBM proneural
chr9:136197161|136197509	chr9	136197161	136197509	exon	GBM proneural
chr9:139793165|139794124	chr9	139793165	139794124	exon	GBM proneural
chrX:19587221|19764559	chrX	19587221	19764559	exon	GBM proneural
chrX:22186429|22245728	chrX	22186429	22245728	exon	GBM proneural
chrX:23748644|23751334	chrX	23748644	23751334	exon	GBM proneural
chrX:23876759|23886805	chrX	23876759	23886805	exon	GBM proneural
chrX:24763535|24906239	chrX	24763535	24906239	exon	GBM proneural
chrX:27283865|27336047	chrX	27283865	27336047	intron	GBM proneural
chrX:41469157|41530783	chrX	41469157	41530783	exon	GBM proneural
chrX:53423147|53430825	chrX	53423147	53430825	exon	GBM proneural
chrX:53621459|53627269	chrX	53621459	53627269	exon	GBM proneural
chrX:69510604|69573657	chrX	69510604	69573657	exon	GBM proneural
chrX:80047353|80049271	chrX	80047353	80049271	exon	GBM proneural
chrX:123775641|123871047	chrX	123775641	123871047	exon	GBM proneural
chrY:14883002|14887500	chrY	14883002	14887500	exon	GBM proneural
chrY:15409587|15438230	chrY	15409587	15438230	exon	GBM proneural
