circRNA_ID	chr	circRNA_start	circRNA_end	circRNA_type	dataset
chr7:158672375|158711560	chr7	158672375	158711560	exon	GBM mesenchymal
chr8:38994176|39009067	chr8	38994176	39009067	exon	GBM mesenchymal
chr8:61693559|61707686	chr8	61693559	61707686	exon	GBM mesenchymal
chr8:98067757|98078438	chr8	98067757	98078438	exon	GBM mesenchymal
chr8:100146860|100287482	chr8	100146860	100287482	exon	GBM mesenchymal
chr8:101083597|101105737	chr8	101083597	101105737	exon	GBM mesenchymal
chr8:125524589|125525265	chr8	125524589	125525265	intron	GBM mesenchymal
chr9:3856009|3932470	chr9	3856009	3932470	exon	GBM mesenchymal
chr9:14112998|14120623	chr9	14112998	14120623	exon	GBM mesenchymal
chr9:94174307|94176595	chr9	94174307	94176595	intron	GBM mesenchymal
chr9:97101118|97200810	chr9	97101118	97200810	intergenic_region	GBM mesenchymal
chr9:98732858|98740497	chr9	98732858	98740497	exon	GBM mesenchymal
chr9:98740343|98742148	chr9	98740343	98742148	intron	GBM mesenchymal
chr9:99083280|99086451	chr9	99083280	99086451	exon	GBM mesenchymal
chr9:100756913|100760960	chr9	100756913	100760960	exon	GBM mesenchymal
chr9:107610819|107612512	chr9	107610819	107612512	intron	GBM mesenchymal
chrX:1482484|1482804	chrX	1482484	1482804	intron	GBM mesenchymal
chrX:67331696|67417106	chrX	67331696	67417106	exon	GBM mesenchymal
chrX:109263580|109268798	chrX	109263580	109268798	intron	GBM mesenchymal
chrX:109263580|109352374	chrX	109263580	109352374	intron	GBM mesenchymal
chrX:117676688|117680079	chrX	117676688	117680079	exon	GBM mesenchymal
chrX:117900493|117910474	chrX	117900493	117910474	exon	GBM mesenchymal
chrX:119418982|119427906	chrX	119418982	119427906	exon	GBM mesenchymal
chr1:10463128|10468197	chr1	10463128	10468197	exon	GBM mesenchymal
chr1:31810022|31811895	chr1	31810022	31811895	exon	GBM mesenchymal
chr1:48821342|48865316	chr1	48821342	48865316	exon	GBM mesenchymal
chr1:78183552|78184326	chr1	78183552	78184326	exon	GBM mesenchymal
chr1:111434014|111435155	chr1	111434014	111435155	exon	GBM mesenchymal
chr1:151630711|151630903	chr1	151630711	151630903	exon	GBM mesenchymal
chr1:167935867|167944253	chr1	167935867	167944253	exon	GBM mesenchymal
chr1:182353553|182353858	chr1	182353553	182353858	exon	GBM mesenchymal
chr1:203151859|203152919	chr1	203151859	203152919	exon	GBM mesenchymal
chr1:223998133|224006039	chr1	223998133	224006039	exon	GBM mesenchymal
chr1:239569679|239709049	chr1	239569679	239709049	intron	GBM mesenchymal
chr1:247421287|247422503	chr1	247421287	247422503	intergenic_region	GBM mesenchymal
chr1:249211478|249218203	chr1	249211478	249218203	intergenic_region	GBM mesenchymal
chr10:11551594|11569566	chr10	11551594	11569566	exon	GBM mesenchymal
chr10:12001170|12021164	chr10	12001170	12021164	exon	GBM mesenchymal
chr10:20195475|20195714	chr10	20195475	20195714	intron	GBM mesenchymal
chr10:32109315|32150586	chr10	32109315	32150586	exon	GBM mesenchymal
chr10:32309950|32310215	chr10	32309950	32310215	exon	GBM mesenchymal
chr10:45465657|45467296	chr10	45465657	45467296	exon	GBM mesenchymal
chr11:32611093|32617593	chr11	32611093	32617593	exon	GBM mesenchymal
chr11:77815026|77820627	chr11	77815026	77820627	exon	GBM mesenchymal
chr11:114314578|114320888	chr11	114314578	114320888	exon	GBM mesenchymal
chr12:3018695|3031568	chr12	3018695	3031568	exon	GBM mesenchymal
chr12:11839672|11843609	chr12	11839672	11843609	intron	GBM mesenchymal
chr12:26208169|26218320	chr12	26208169	26218320	exon	GBM mesenchymal
chr12:69214105|69218431	chr12	69214105	69218431	exon	GBM mesenchymal
chr12:69214105|69222711	chr12	69214105	69222711	exon	GBM mesenchymal
chr12:69218143|69218431	chr12	69218143	69218431	exon	GBM mesenchymal
chr12:69229609|69230529	chr12	69229609	69230529	exon	GBM mesenchymal
chr12:69239982|69243778	chr12	69239982	69243778	exon	GBM mesenchymal
chr12:69644909|69653977	chr12	69644909	69653977	exon	GBM mesenchymal
chr12:69646831|69653977	chr12	69646831	69653977	exon	GBM mesenchymal
chr12:107114537|107126863	chr12	107114537	107126863	exon	GBM mesenchymal
chr13:21735929|21746820	chr13	21735929	21746820	exon	GBM mesenchymal
chr13:47038810|47038954	chr13	47038810	47038954	exon	GBM mesenchymal
chr14:35595941|35649983	chr14	35595941	35649983	exon	GBM mesenchymal
chr14:106091233|106235896	chr14	106091233	106235896	intergenic_region	GBM mesenchymal
chr14:106208230|106235896	chr14	106208230	106235896	intergenic_region	GBM mesenchymal
chr15:60734615|60737990	chr15	60734615	60737990	intron	GBM mesenchymal
chr15:64046704|64048947	chr15	64046704	64048947	exon	GBM mesenchymal
chr15:72810408|72862648	chr15	72810408	72862648	exon	GBM mesenchymal
chr15:77577300|77578846	chr15	77577300	77578846	exon	GBM mesenchymal
chr16:14321580|14322218	chr16	14321580	14322218	intron	GBM mesenchymal
chr16:18846214|18861789	chr16	18846214	18861789	exon	GBM mesenchymal
chr16:18851020|18851268	chr16	18851020	18851268	exon	GBM mesenchymal
chr16:64744947|64754700	chr16	64744947	64754700	intergenic_region	GBM mesenchymal
chr17:953290|976917	chr17	953290	976917	exon	GBM mesenchymal
chr17:5268417|5271763	chr17	5268417	5271763	exon	GBM mesenchymal
chr17:18208426|18210280	chr17	18208426	18210280	exon	GBM mesenchymal
chr17:30827950|30884246	chr17	30827950	30884246	intron	GBM mesenchymal
chr17:66252966|66253170	chr17	66252966	66253170	exon	GBM mesenchymal
chr17:70427822|70433720	chr17	70427822	70433720	intron	GBM mesenchymal
chr18:18548733|18559965	chr18	18548733	18559965	exon	GBM mesenchymal
chr18:19345733|19427086	chr18	19345733	19427086	exon	GBM mesenchymal
chr18:29511292|29516419	chr18	29511292	29516419	intron	GBM mesenchymal
chr18:29866994|29868166	chr18	29866994	29868166	exon	GBM mesenchymal
chr18:53017590|53131368	chr18	53017590	53131368	exon	GBM mesenchymal
chr18:55398646|55402824	chr18	55398646	55402824	exon	GBM mesenchymal
chr18:74968114|75126098	chr18	74968114	75126098	intergenic_region	GBM mesenchymal
chr19:8618023|8618321	chr19	8618023	8618321	exon	GBM mesenchymal
chr19:17273798|17278874	chr19	17273798	17278874	exon	GBM mesenchymal
chr19:23536541|23536680	chr19	23536541	23536680	intron	GBM mesenchymal
chr2:8522330|8533098	chr2	8522330	8533098	intergenic_region	GBM mesenchymal
chr2:27573181|27573499	chr2	27573181	27573499	exon	GBM mesenchymal
chr2:40366541|40404995	chr2	40366541	40404995	exon	GBM mesenchymal
chr2:46804803|46805625	chr2	46804803	46805625	intron	GBM mesenchymal
chr2:54117241|54127154	chr2	54117241	54127154	exon	GBM mesenchymal
chr2:98164166|98165954	chr2	98164166	98165954	exon	GBM mesenchymal
chr2:99175926|99193606	chr2	99175926	99193606	exon	GBM mesenchymal
chr2:114697536|114699936	chr2	114697536	114699936	exon	GBM mesenchymal
chr2:140999262|140999429	chr2	140999262	140999429	intron	GBM mesenchymal
chr2:182778572|182787139	chr2	182778572	182787139	exon	GBM mesenchymal
chr2:203760788|203762138	chr2	203760788	203762138	exon	GBM mesenchymal
chr2:204281631|204291992	chr2	204281631	204291992	exon	GBM mesenchymal
chr2:204319153|204326648	chr2	204319153	204326648	exon	GBM mesenchymal
chr2:219103387|219104207	chr2	219103387	219104207	exon	GBM mesenchymal
chr2:219394679|219399429	chr2	219394679	219399429	exon	GBM mesenchymal
chr2:227729320|227773594	chr2	227729320	227773594	exon	GBM mesenchymal
chr2:238591268|238592138	chr2	238591268	238592138	intron	GBM mesenchymal
chr2:243037038|243081039	chr2	243037038	243081039	exon	GBM mesenchymal
chr20:25612794|25626284	chr20	25612794	25626284	exon	GBM mesenchymal
chr20:47691322|47708664	chr20	47691322	47708664	exon	GBM mesenchymal
chr21:17914584|17920911	chr21	17914584	17920911	intron	GBM mesenchymal
chr21:38459547|38480746	chr21	38459547	38480746	exon	GBM mesenchymal
chr22:26083504|26091181	chr22	26083504	26091181	exon	GBM mesenchymal
chr22:36914810|36915584	chr22	36914810	36915584	exon	GBM mesenchymal
chr22:50810449|50827540	chr22	50810449	50827540	exon	GBM mesenchymal
chr3:23250183|23258803	chr3	23250183	23258803	exon	GBM mesenchymal
chr3:23848790|23852991	chr3	23848790	23852991	exon	GBM mesenchymal
chr3:37125127|37190529	chr3	37125127	37190529	exon	GBM mesenchymal
chr3:47188079|47189702	chr3	47188079	47189702	intron	GBM mesenchymal
chr3:47220918|47221173	chr3	47220918	47221173	intron	GBM mesenchymal
chr3:47476415|47484581	chr3	47476415	47484581	exon	GBM mesenchymal
chr3:48820419|48845117	chr3	48820419	48845117	exon	GBM mesenchymal
chr3:52712516|52713742	chr3	52712516	52713742	exon	GBM mesenchymal
chr3:69342955|69344582	chr3	69342955	69344582	intron	GBM mesenchymal
chr3:100604380|100621530	chr3	100604380	100621530	exon	GBM mesenchymal
chr3:115597607|115599607	chr3	115597607	115599607	intron	GBM mesenchymal
chr3:119222379|119222868	chr3	119222379	119222868	exon	GBM mesenchymal
chr3:137634963|137636352	chr3	137634963	137636352	intergenic_region	GBM mesenchymal
chr3:137977794|137993386	chr3	137977794	137993386	intron	GBM mesenchymal
chr3:142455221|142481155	chr3	142455221	142481155	intron	GBM mesenchymal
chr3:171969050|172016577	chr3	171969050	172016577	exon	GBM mesenchymal
chr3:192268267|192268454	chr3	192268267	192268454	intron	GBM mesenchymal
chr3:197544047|197547301	chr3	197544047	197547301	exon	GBM mesenchymal
chr4:25156620|25160729	chr4	25156620	25160729	exon	GBM mesenchymal
chr4:83745708|83748785	chr4	83745708	83748785	exon	GBM mesenchymal
chr4:106377405|106377902	chr4	106377405	106377902	exon	GBM mesenchymal
chr4:114284494|114296102	chr4	114284494	114296102	exon	GBM mesenchymal
chr4:128998943|129003460	chr4	128998943	129003460	exon	GBM mesenchymal
chr4:174323869|174384407	chr4	174323869	174384407	intergenic_region	GBM mesenchymal
chr5:49698120|49707217	chr5	49698120	49707217	exon	GBM mesenchymal
chr5:53576037|53578157	chr5	53576037	53578157	intron	GBM mesenchymal
chr5:79441913|79443107	chr5	79441913	79443107	exon	GBM mesenchymal
chr5:146204432|146211240	chr5	146204432	146211240	intron	GBM mesenchymal
chr5:153413351|153414506	chr5	153413351	153414506	exon	GBM mesenchymal
chr5:169174400|169188629	chr5	169174400	169188629	exon	GBM mesenchymal
chr5:175716657|175717958	chr5	175716657	175717958	exon	GBM mesenchymal
chr6:26423161|26458946	chr6	26423161	26458946	intergenic_region	GBM mesenchymal
chr6:31237270|31322303	chr6	31237270	31322303	exon	GBM mesenchymal
chr6:42902213|42903408	chr6	42902213	42903408	exon	GBM mesenchymal
chr6:131179271|131191266	chr6	131179271	131191266	exon	GBM mesenchymal
chr6:131206236|131277639	chr6	131206236	131277639	exon	GBM mesenchymal
chr7:5400233|5408718	chr7	5400233	5408718	intron	GBM mesenchymal
chr7:56150971|56151408	chr7	56150971	56151408	exon	GBM mesenchymal
chr7:72954212|72957974	chr7	72954212	72957974	exon	GBM mesenchymal
chr7:99672758|99673253	chr7	99672758	99673253	exon	GBM mesenchymal
chr7:130908801|130909028	chr7	130908801	130909028	intron	GBM mesenchymal
chr7:137293712|137374748	chr7	137293712	137374748	exon	GBM mesenchymal
chr7:139754462|139757834	chr7	139754462	139757834	exon	GBM mesenchymal
chr7:139813291|139820329	chr7	139813291	139820329	exon	GBM mesenchymal
chr7:151049898|151053308	chr7	151049898	151053308	exon	GBM mesenchymal
chr8:131226802|131249240	chr8	131226802	131249240	exon	GBM mesenchymal
chr9:5801176|5805785	chr9	5801176	5805785	exon	GBM mesenchymal
chr9:33941647|33956144	chr9	33941647	33956144	exon	GBM mesenchymal
chr9:33996221|34017187	chr9	33996221	34017187	exon	GBM mesenchymal
chr9:86503404|86530593	chr9	86503404	86530593	exon	GBM mesenchymal
chr9:88225946|88248289	chr9	88225946	88248289	intron	GBM mesenchymal
chr9:132612092|132612445	chr9	132612092	132612445	intron	GBM mesenchymal
chr9:135534058|135538082	chr9	135534058	135538082	exon	GBM mesenchymal
chrX:2536781|2541494	chrX	2536781	2541494	exon	GBM mesenchymal
chrX:2637702|2644414	chrX	2637702	2644414	exon	GBM mesenchymal
chrX:41485857|41530783	chrX	41485857	41530783	exon	GBM mesenchymal
chrX:76872081|76920267	chrX	76872081	76920267	exon	GBM mesenchymal
chrX:153924192|153928334	chrX	153924192	153928334	exon	GBM mesenchymal
chrX:153996577|153997585	chrX	153996577	153997585	exon	GBM mesenchymal
chrY:16717167|16734471	chrY	16717167	16734471	intron	GBM mesenchymal
chr1:1572770|1635783	chr1	1572770	1635783	intergenic_region	GBM mesenchymal
chr1:1750914|1751582	chr1	1750914	1751582	intron	GBM mesenchymal
chr1:6709196|6710394	chr1	6709196	6710394	intron	GBM mesenchymal
chr1:8850665|8852647	chr1	8850665	8852647	intron	GBM mesenchymal
chr1:23736320|23746098	chr1	23736320	23746098	intron	GBM mesenchymal
chr1:35643590|35653691	chr1	35643590	35653691	exon	GBM mesenchymal
chr1:36213508|36230927	chr1	36213508	36230927	exon	GBM mesenchymal
chr1:40638374|40639243	chr1	40638374	40639243	intron	GBM mesenchymal
chr1:45223228|45223812	chr1	45223228	45223812	exon	GBM mesenchymal
chr1:52237742|52238395	chr1	52237742	52238395	exon	GBM mesenchymal
chr1:76205665|76215244	chr1	76205665	76215244	exon	GBM mesenchymal
chr1:86426932|86453337	chr1	86426932	86453337	exon	GBM mesenchymal
chr1:108226110|108247683	chr1	108226110	108247683	exon	GBM mesenchymal
chr1:117626640|117631604	chr1	117626640	117631604	exon	GBM mesenchymal
chr1:154213989|154218851	chr1	154213989	154218851	exon	GBM mesenchymal
chr1:158986323|159002481	chr1	158986323	159002481	exon	GBM mesenchymal
chr1:168204339|168208398	chr1	168204339	168208398	exon	GBM mesenchymal
chr1:179306972|179312770	chr1	179306972	179312770	exon	GBM mesenchymal
chr1:224553581|224559125	chr1	224553581	224559125	exon	GBM mesenchymal
chr1:224734531|224753966	chr1	224734531	224753966	exon	GBM mesenchymal
chr10:70164428|70229920	chr10	70164428	70229920	intergenic_region	GBM mesenchymal
chr10:79574598|79575190	chr10	79574598	79575190	intron	GBM mesenchymal
chr11:3794862|3797251	chr11	3794862	3797251	exon	GBM mesenchymal
chr11:18357924|18358722	chr11	18357924	18358722	intron	GBM mesenchymal
chr11:65202524|65205128	chr11	65202524	65205128	exon	GBM mesenchymal
chr11:65267870|65268013	chr11	65267870	65268013	exon	GBM mesenchymal
chr11:65661485|65664477	chr11	65661485	65664477	exon	GBM mesenchymal
chr11:115080294|115111140	chr11	115080294	115111140	exon	GBM mesenchymal
chr12:1213916|1225199	chr12	1213916	1225199	exon	GBM mesenchymal
chr12:6859014|6859932	chr12	6859014	6859932	exon	GBM mesenchymal
chr12:8379041|8388595	chr12	8379041	8388595	intergenic_region	GBM mesenchymal
chr12:22811948|22826594	chr12	22811948	22826594	exon	GBM mesenchymal
chr12:27809549|27825416	chr12	27809549	27825416	exon	GBM mesenchymal
chr12:49521795|49578906	chr12	49521795	49578906	intergenic_region	GBM mesenchymal
chr12:69986802|69987366	chr12	69986802	69987366	exon	GBM mesenchymal
chr12:72036216|72041593	chr12	72036216	72041593	exon	GBM mesenchymal
chr12:98686188|98687215	chr12	98686188	98687215	intergenic_region	GBM mesenchymal
chr12:124882665|125020157	chr12	124882665	125020157	exon	GBM mesenchymal
chr13:43357319|43374177	chr13	43357319	43374177	intergenic_region	GBM mesenchymal
chr13:43368231|43372898	chr13	43368231	43372898	intergenic_region	GBM mesenchymal
chr13:45084451|45084838	chr13	45084451	45084838	intron	GBM mesenchymal
chr13:50025689|50059859	chr13	50025689	50059859	exon	GBM mesenchymal
chr13:94482407|94482798	chr13	94482407	94482798	exon	GBM mesenchymal
chr14:35492949|35493265	chr14	35492949	35493265	intron	GBM mesenchymal
chr14:64496613|64498075	chr14	64496613	64498075	exon	GBM mesenchymal
chr14:64905814|64908171	chr14	64905814	64908171	exon	GBM mesenchymal
chr14:75202687|75203028	chr14	75202687	75203028	exon	GBM mesenchymal
chr14:92597295|92625626	chr14	92597295	92625626	exon	GBM mesenchymal
chr14:101403740|101455127	chr14	101403740	101455127	exon	GBM mesenchymal
chr14:106092109|106208722	chr14	106092109	106208722	intergenic_region	GBM mesenchymal
chr15:25650608|25667108	chr15	25650608	25667108	exon	GBM mesenchymal
chr15:30766559|30776889	chr15	30766559	30776889	exon	GBM mesenchymal
chr15:41001223|41021022	chr15	41001223	41021022	exon	GBM mesenchymal
chr15:59036112|59036948	chr15	59036112	59036948	intron	GBM mesenchymal
chr15:70975097|70991999	chr15	70975097	70991999	exon	GBM mesenchymal
chr15:72642859|72648958	chr15	72642859	72648958	exon	GBM mesenchymal
chr15:94841430|94858866	chr15	94841430	94858866	exon	GBM mesenchymal
chr16:2660463|2732801	chr16	2660463	2732801	intergenic_region	GBM mesenchymal
chr16:21972649|21987564	chr16	21972649	21987564	exon	GBM mesenchymal
chr16:23541917|23544003	chr16	23541917	23544003	intron	GBM mesenchymal
chr16:74624618|74626150	chr16	74624618	74626150	intron	GBM mesenchymal
chr17:2538677|2541614	chr17	2538677	2541614	exon	GBM mesenchymal
chr17:26425120|26499644	chr17	26425120	26499644	intron	GBM mesenchymal
chr17:33689758|33690845	chr17	33689758	33690845	exon	GBM mesenchymal
chr17:40855758|40882936	chr17	40855758	40882936	exon	GBM mesenchymal
chr17:48262644|48262825	chr17	48262644	48262825	exon	GBM mesenchymal
chr17:60114596|60116709	chr17	60114596	60116709	intron	GBM mesenchymal
chr17:62557618|62568074	chr17	62557618	62568074	exon	GBM mesenchymal
chr17:65955657|65972074	chr17	65955657	65972074	exon	GBM mesenchymal
chr17:80714041|80755678	chr17	80714041	80755678	exon	GBM mesenchymal
chr18:18597459|18597673	chr18	18597459	18597673	intron	GBM mesenchymal
chr18:33694060|33706979	chr18	33694060	33706979	exon	GBM mesenchymal
chr18:43705710|43708803	chr18	43705710	43708803	intergenic_region	GBM mesenchymal
chr19:5016268|5047680	chr19	5016268	5047680	exon	GBM mesenchymal
chr19:16192723|16212219	chr19	16192723	16212219	exon	GBM mesenchymal
chr19:17948741|17949199	chr19	17948741	17949199	exon	GBM mesenchymal
chr19:23844916|23845960	chr19	23844916	23845960	exon	GBM mesenchymal
chr19:30774979|30827523	chr19	30774979	30827523	intron	GBM mesenchymal
chr19:44469956|44622727	chr19	44469956	44622727	intergenic_region	GBM mesenchymal
chr19:48722128|48725112	chr19	48722128	48725112	exon	GBM mesenchymal
chr2:40387905|40404995	chr2	40387905	40404995	exon	GBM mesenchymal
chr2:55535945|55536390	chr2	55535945	55536390	exon	GBM mesenchymal
chr2:85598209|85604597	chr2	85598209	85604597	exon	GBM mesenchymal
chr2:102033996|102038934	chr2	102033996	102038934	exon	GBM mesenchymal
chr2:110919180|110920709	chr2	110919180	110920709	exon	GBM mesenchymal
chr2:128772377|128774121	chr2	128772377	128774121	exon	GBM mesenchymal
chr2:173451006|173460751	chr2	173451006	173460751	exon	GBM mesenchymal
chr2:189918902|189922107	chr2	189918902	189922107	exon	GBM mesenchymal
chr2:190670378|190682906	chr2	190670378	190682906	exon	GBM mesenchymal
chr2:197157289|197172809	chr2	197157289	197172809	exon	GBM mesenchymal
chr2:203156948|203157127	chr2	203156948	203157127	intron	GBM mesenchymal
chr2:213800666|213808528	chr2	213800666	213808528	intron	GBM mesenchymal
chr2:228205008|228212100	chr2	228205008	228212100	exon	GBM mesenchymal
chr2:230684184|230685414	chr2	230684184	230685414	intron	GBM mesenchymal
chr2:231222520|231226412	chr2	231222520	231226412	exon	GBM mesenchymal
chr2:238619208|238650184	chr2	238619208	238650184	intron	GBM mesenchymal
chr20:2097312|2098061	chr20	2097312	2098061	exon	GBM mesenchymal
chr20:30954187|30989835	chr20	30954187	30989835	intron	GBM mesenchymal
chr21:34903065|34911662	chr21	34903065	34911662	exon	GBM mesenchymal
chr21:35475134|35497780	chr21	35475134	35497780	exon	GBM mesenchymal
chr21:37722513|37723429	chr21	37722513	37723429	intron	GBM mesenchymal
chr21:45149733|45150101	chr21	45149733	45150101	intron	GBM mesenchymal
chr21:48068370|48069651	chr21	48068370	48069651	exon	GBM mesenchymal
chr22:24161110|24163960	chr22	24161110	24163960	intron	GBM mesenchymal
chr22:36737415|36745300	chr22	36737415	36745300	exon	GBM mesenchymal
chr22:41349559|41363888	chr22	41349559	41363888	exon	GBM mesenchymal
chr22:41547837|41548354	chr22	41547837	41548354	exon	GBM mesenchymal
chr3:9460417|9460566	chr3	9460417	9460566	intron	GBM mesenchymal
chr3:9840178|9844453	chr3	9840178	9844453	intron	GBM mesenchymal
chr3:16689081|16690119	chr3	16689081	16690119	intron	GBM mesenchymal
chr3:27453133|27465643	chr3	27453133	27465643	exon	GBM mesenchymal
chr3:30713130|30715738	chr3	30713130	30715738	exon	GBM mesenchymal
chr3:47727539|47734790	chr3	47727539	47734790	exon	GBM mesenchymal
chr3:50145503|50145737	chr3	50145503	50145737	exon	GBM mesenchymal
chr3:73651505|73657835	chr3	73651505	73657835	exon	GBM mesenchymal
chr3:78807497|78810036	chr3	78807497	78810036	intron	GBM mesenchymal
chr3:149240640|149241265	chr3	149240640	149241265	intron	GBM mesenchymal
chr3:171830242|171830380	chr3	171830242	171830380	exon	GBM mesenchymal
chr3:171944661|171965566	chr3	171944661	171965566	exon	GBM mesenchymal
chr3:171965323|171965566	chr3	171965323	171965566	exon	GBM mesenchymal
chr3:172003716|172028671	chr3	172003716	172028671	exon	GBM mesenchymal
chr3:184566859|184588593	chr3	184566859	184588593	exon	GBM mesenchymal
chr3:188202380|188242575	chr3	188202380	188242575	exon	GBM mesenchymal
chr3:188208210|188242575	chr3	188208210	188242575	intron	GBM mesenchymal
chr3:188242453|188327632	chr3	188242453	188327632	exon	GBM mesenchymal
chr3:196626537|196627283	chr3	196626537	196627283	exon	GBM mesenchymal
chr3:196842798|196846401	chr3	196842798	196846401	exon	GBM mesenchymal
chr4:2490098|2490632	chr4	2490098	2490632	intron	GBM mesenchymal
chr4:5141632|5170177	chr4	5141632	5170177	exon	GBM mesenchymal
chr4:5664834|5667376	chr4	5664834	5667376	exon	GBM mesenchymal
chr4:15636268|15637149	chr4	15636268	15637149	intron	GBM mesenchymal
chr4:38055820|38104778	chr4	38055820	38104778	exon	GBM mesenchymal
chr4:38933856|38937411	chr4	38933856	38937411	exon	GBM mesenchymal
chr4:57344545|57351030	chr4	57344545	57351030	exon	GBM mesenchymal
chr4:72352665|72363409	chr4	72352665	72363409	exon	GBM mesenchymal
chr4:77977115|77987558	chr4	77977115	77987558	exon	GBM mesenchymal
chr4:87275683|87320959	chr4	87275683	87320959	exon	GBM mesenchymal
chr4:113174364|113187872	chr4	113174364	113187872	exon	GBM mesenchymal
chr4:125422051|125477665	chr4	125422051	125477665	exon	GBM mesenchymal
chr4:129960196|130003528	chr4	129960196	130003528	exon	GBM mesenchymal
chr4:152058884|152086848	chr4	152058884	152086848	exon	GBM mesenchymal
chr4:169312691|169369930	chr4	169312691	169369930	exon	GBM mesenchymal
chr5:34770733|34803881	chr5	34770733	34803881	intron	GBM mesenchymal
chr5:40728447|40730445	chr5	40728447	40730445	exon	GBM mesenchymal
chr5:54701253|54711960	chr5	54701253	54711960	exon	GBM mesenchymal
chr5:64803894|64825026	chr5	64803894	64825026	intergenic_region	GBM mesenchymal
chr5:79441913|79462301	chr5	79441913	79462301	exon	GBM mesenchymal
chr5:90008104|90021049	chr5	90008104	90021049	exon	GBM mesenchymal
chr5:95078683|95079507	chr5	95078683	95079507	intron	GBM mesenchymal
chr5:149754517|149758971	chr5	149754517	149758971	exon	GBM mesenchymal
chr5:167915607|167919852	chr5	167915607	167919852	exon	GBM mesenchymal
chr5:170027261|170027439	chr5	170027261	170027439	intron	GBM mesenchymal
chr5:180668492|180669345	chr5	180668492	180669345	exon	GBM mesenchymal
chr6:3006702|3017219	chr6	3006702	3017219	exon	GBM mesenchymal
chr6:3410422|3438789	chr6	3410422	3438789	exon	GBM mesenchymal
chr6:15246612|15374483	chr6	15246612	15374483	exon	GBM mesenchymal
chr6:20649524|20846409	chr6	20649524	20846409	exon	GBM mesenchymal
chr6:22056775|22063469	chr6	22056775	22063469	exon	GBM mesenchymal
chr6:25966563|25969648	chr6	25966563	25969648	exon	GBM mesenchymal
chr6:30652717|30653004	chr6	30652717	30653004	exon	GBM mesenchymal
chr6:45399600|45405788	chr6	45399600	45405788	exon	GBM mesenchymal
chr6:52424965|52426190	chr6	52424965	52426190	intron	GBM mesenchymal
chr6:108240346|108246136	chr6	108240346	108246136	intron	GBM mesenchymal
chr6:157851256|157869703	chr6	157851256	157869703	intron	GBM mesenchymal
chr7:32582784|32591907	chr7	32582784	32591907	exon	GBM mesenchymal
chr7:32672155|32678977	chr7	32672155	32678977	exon	GBM mesenchymal
chr7:50737419|50771605	chr7	50737419	50771605	exon	GBM mesenchymal
chr7:73634074|73635064	chr7	73634074	73635064	exon	GBM mesenchymal
chr7:90376996|90492584	chr7	90376996	90492584	exon	GBM mesenchymal
chr7:98985662|98987635	chr7	98985662	98987635	exon	GBM mesenchymal
chr7:99088700|99092254	chr7	99088700	99092254	intron	GBM mesenchymal
chr7:99552759|99553901	chr7	99552759	99553901	intergenic_region	GBM mesenchymal
chr7:102212890|102309451	chr7	102212890	102309451	intergenic_region	GBM mesenchymal
chr7:105099615|105105861	chr7	105099615	105105861	exon	GBM mesenchymal
chr7:139741444|139757834	chr7	139741444	139757834	exon	GBM mesenchymal
chr7:158662546|158711560	chr7	158662546	158711560	exon	GBM mesenchymal
chr8:38314874|38315052	chr8	38314874	38315052	exon	GBM mesenchymal
chr8:38646222|38684893	chr8	38646222	38684893	exon	GBM mesenchymal
chr8:42812237|42837839	chr8	42812237	42837839	exon	GBM mesenchymal
chr8:68331052|68334926	chr8	68331052	68334926	intergenic_region	GBM mesenchymal
chr8:94780176|94780753	chr8	94780176	94780753	intron	GBM mesenchymal
chr8:97692671|97694304	chr8	97692671	97694304	intron	GBM mesenchymal
chr8:101718879|101719225	chr8	101718879	101719225	exon	GBM mesenchymal
chr8:131088594|131104389	chr8	131088594	131104389	exon	GBM mesenchymal
chr8:142161718|142166069	chr8	142161718	142166069	exon	GBM mesenchymal
chr9:4280668|4286523	chr9	4280668	4286523	intron	GBM mesenchymal
chr9:22046750|22064017	chr9	22046750	22064017	exon	GBM mesenchymal
chr9:33852065|33853942	chr9	33852065	33853942	intron	GBM mesenchymal
chr9:95030456|95032265	chr9	95030456	95032265	exon	GBM mesenchymal
chr9:107571747|107575003	chr9	107571747	107575003	exon	GBM mesenchymal
chr9:128432097|128434922	chr9	128432097	128434922	exon	GBM mesenchymal
chr9:132861736|132863502	chr9	132861736	132863502	exon	GBM mesenchymal
chr9:137582758|137593179	chr9	137582758	137593179	exon	GBM mesenchymal
chr9:137588312|137588632	chr9	137588312	137588632	intron	GBM mesenchymal
chr9:137619112|137620653	chr9	137619112	137620653	exon	GBM mesenchymal
chr9:137674513|137676942	chr9	137674513	137676942	exon	GBM mesenchymal
chr9:140611078|140712590	chr9	140611078	140712590	exon	GBM mesenchymal
chrX:14861782|14883702	chrX	14861782	14883702	exon	GBM mesenchymal
chrX:16711264|16721064	chrX	16711264	16721064	exon	GBM mesenchymal
chrX:41450961|41455254	chrX	41450961	41455254	intron	GBM mesenchymal
chrX:44948988|44950109	chrX	44948988	44950109	exon	GBM mesenchymal
chrX:76944311|76954117	chrX	76944311	76954117	exon	GBM mesenchymal
chrX:77268376|77275895	chrX	77268376	77275895	exon	GBM mesenchymal
chrX:77378332|77380922	chrX	77378332	77380922	exon	GBM mesenchymal
