ID	ENSEMBL	SYMBOL	hb01	hb02	hb03	hb04	hb05	hb06	hb07	hb08	hb09	hb10	hb11	hb12	hb13	hb14	hb15	hb16	hb17	hb18	P01	P02	P03	P04	P05	P06	P07	P08	P09	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	R01	R02	R03
chr2:62100137|62107529	ENSG00000115484	CCT4	0	0	0	0	3.19162077163516	0	0	1.30471633897999	2.66158848812494	1.33812576258755	1.35858570439835	1.36699074821004	0	0	0	1.4256237499382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84996305152915	0	0	0	0	0	0	0	0	8.21781183628175
chr2:68729863|68753374	ENSG00000169621	APLF	0	0	0	0	1.9149724629811	0	0	1.30471633897999	0	0	0	0	3.51105683530828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3361011969156	0	0	0	0	0	0	0	0
chr2:69757140|69771676	ENSG00000115977	AAK1	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	2.8512474998764	2.27026469287094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:73215387|73285725	ENSG00000144040	SFXN5	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	2.11361886341238	4.2768712498146	1.51350979524729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:74273405|74275538	ENSG00000187605	TET3	0	0	0	0	1.27664830865406	0	1.93673347935593	0	1.33079424406247	1.33812576258755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70242644348357	0	12.8248337318812	0	0	0	0	0	0	0	0	0
chr2:99802640|99832577	ENSG00000241962		0	0	0	0	1.27664830865406	0	0	1.95707450846999	0	0	0	0	0	0	0	0	3.02701959049458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70242644348357	0	4.27494457729372	0	0	0	0	0	0	0	0	0
chr2:100623094|100625394	ENSG00000144218	AFF3	0	0	0	0	1.9149724629811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.81550454342715	0
chr2:101874253|101883341	ENSG00000158435	CNOT11	0	0	0	0	1.27664830865406	0	0	1.30471633897999	0	1.33812576258755	1.35858570439835	0	1.40442273412331	2.10923108309293	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24511915422099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:102503550|102505397	ENSG00000071054	MAP4K4	0	0	0	0	1.9149724629811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:115464694|115498866	ENSG00000175497	DPP10	0	0	0	0	1.27664830865406	0	0	0	2.66158848812494	0	0	0	0	0	2.11361886341238	1.4256237499382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:121043450|121047333	ENSG00000144118	RALB	0	0	0	0	1.9149724629811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:122166600|122227536	ENSG00000074054	CLASP1	0	0	0	0	2.55329661730813	0	0	0	0	0	0	0	0	0	0	1.4256237499382	1.51350979524729	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:125504806|125530594	ENSG00000155052	CNTNAP5	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:131671559|131704208	ENSG00000136002	ARHGEF4	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:135010666|135076310	ENSG00000152127	MGAT5	0	0	0	0	2.55329661730813	0	0	1.95707450846999	0	0	0	1.36699074821004	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36767873133148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:136360070|136363729	ENSG00000048991	R3HDM1	0	0	0	0	1.9149724629811	0	0	0	0	0	0	1.36699074821004	0	0	0	0	0	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70242644348357	0	0	0	0	0	0	0	0	0	0	0
chr2:136389288|136396692	ENSG00000048991	R3HDM1	0	0	0	0	1.27664830865406	0	0	0	0	2.00718864388132	0	0	2.80884546824662	0	2.11361886341238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:136467003|136473264	ENSG00000048991	R3HDM1	0	0	0	0	1.9149724629811	0	0	0	0	0	4.07575711319504	0	2.10663410118497	0	0	0	0	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70242644348357	0	0	0	0	0	0	0	0	0	0	0
chr2:140992355|141004731	ENSG00000168702	LRP1B	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84996305152915	0	0	0	0	0	0	0	0	0
chr2:141259256|141264487	ENSG00000168702	LRP1B	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:141526782|141598661	ENSG00000168702	LRP1B	0	0	0	0	3.82994492596219	0	1.29115565290395	0	1.99619136609371	0	1.35858570439835	2.05048612231506	1.40442273412331	0	2.11361886341238	1.4256237499382	3.02701959049458	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05363966522535	0	0	0	0	0	0	0	0	0	0	0
chr2:160604316|160609082	ENSG00000136536	MARCHF7	0	0	0	0	2.55329661730813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1567158797971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:162565204|162661105	ENSG00000144290	SLC4A10	0	0	0	0	1.27664830865406	0	0	0	0	2.00718864388132	0	1.36699074821004	0	4.21846216618587	0	0	0	2.44017865795467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70242644348357	0	0	0	0	0	0	0	0	0	0	0
chr2:162805658|162821683	ENSG00000144290	SLC4A10	0	0	0	0	1.27664830865406	0	0	0	0	2.6762515251751	0	0	0	2.10923108309293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05363966522535	0	0	0	0	0	0	0	0	0	0	0
chr2:162814997|162840131	ENSG00000144290	SLC4A10	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:163741116|163790609	n/a		0	0	0	0	1.27664830865406	1.28395557870508	2.5823113058079	3.91414901693998	0	1.33812576258755	0	2.73398149642008	1.40442273412331	0	1.40907924227492	0	0	0	0	0	0	0	0	0	0	3.1736942840234	0	0	0	0	0	0	4.05363966522535	0	4.27494457729372	0	0	0	0	0	0	0	0	0
chr2:165956812|165972085	ENSG00000153253	SCN3A	0	0	0	0	1.27664830865406	0	2.5823113058079	0	0	0	0	0	3.51105683530828	2.10923108309293	0	0	1.51350979524729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52988391367728	0	0
chr2:165994389|166019338	ENSG00000153253	SCN3A	0	0	0	0	1.9149724629811	0	0	0	0	0	0	0	0	0	0	1.4256237499382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:170127414|170151220	ENSG00000081479	LRP2	0	0	0	0	1.27664830865406	0	0	0	0	0	0	1.36699074821004	0	0	0	0	0	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:172683308|172712459	ENSG00000115840	SLC25A12	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40485288696713	0	0	0	0	0	0	0	0	0	0	0
chr2:183088591|183105019	ENSG00000115252	PDE1A	0	0	0	0	1.27664830865406	0	0	0	0	0	2.03787855659752	0	0	0	0	0	3.02701959049458	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:197090496|197106928	ENSG00000138411	HECW2	0	0	0	0	1.9149724629811	0	0	0	0	0	0	0	0	0	0	1.4256237499382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:200233328|200284619	ENSG00000119042	SATB2	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:200262253|200298237	ENSG00000119042	SATB2	0	0	0	0	1.27664830865406	0	0	0	0	1.33812576258755	4.07575711319504	0	0	0	0	0	0	4.06696442992445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:201281102|201284219	ENSG00000196141	SPATS2L	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	1.40442273412331	0	1.40907924227492	2.8512474998764	0	0	0	0	0	0	1.90210440963073	0	0	2.11579618934893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:201805971|201822856	ENSG00000115942	ORC2	0	0	0	0	1.9149724629811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.47854122418783
chr2:204255769|204267457	ENSG00000138443	ABI2	0	0	0	0	3.19162077163516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:206036935|206058044	ENSG00000116117	PARD3B	0	0	0	0	2.55329661730813	0	0	0	0	0	0	0	0	0	0	0	0	3.25357154393956	4.12723421835954	0	0	0	0	0	0	0	0	0	0	0	2.56085306075578	0	0	0	0	7.22683532819266	0	0	0	0	0	0	0	0
chr2:206884460|206952803	n/a		0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	3.02701959049458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:207665888|207744164	n/a		0	0	0	0	1.9149724629811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84996305152915	0	0	0	0	0	0	0	0	0
chr2:207705831|207746615	n/a		0	0	0	0	3.19162077163516	2.56791115741016	1.29115565290395	0	0	2.00718864388132	0	3.4174768705251	2.10663410118497	2.81230811079058	3.5226981056873	2.1384356249073	5.29728428336552	1.62678577196978	0	0	0	0	0	0	0	2.11579618934893	0	3.36767873133148	0	0	0	3.85692228448671	4.05363966522535	0	7.12490762882287	0	0	0	0	0	0	0	0	0
chr2:208811091|208842310	ENSG00000178385	PLEKHM3	0	0	0	0	3.19162077163516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:209138308|209163503	ENSG00000115020	PIKFYVE	0	0	0	0	1.27664830865406	0	0	0	0	0	1.35858570439835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:209200030|209212747	ENSG00000115020	PIKFYVE	0	0	0	0	1.27664830865406	0	0	0	0	0	0	2.73398149642008	0	0	0	1.4256237499382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:210742678|210778664	ENSG00000144406	UNC80	0	0	0	0	1.9149724629811	0	0	1.30471633897999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:211018219|211020128	ENSG00000144445	KANSL1L	0	0	0	0	3.82994492596219	0	0	0	0	0	0	0	0	0	0	0	1.51350979524729	2.44017865795467	0	0	0	0	0	0	0	0	0	0	0	2.49275580104635	0	0	2.70242644348357	2.72019327761812	0	0	0	0	0	0	0	0	0	0
chr2:215632206|215661841	ENSG00000138376	BARD1	0	0	0	0	3.19162077163516	0	1.93673347935593	0	0	0	0	0	1.40442273412331	3.51538513848822	3.5226981056873	3.5640593748455	2.27026469287094	1.62678577196978	0	2.52262335468435	0	3.43151885169325	2.8531566144461	2.04117599666966	0	3.1736942840234	0	4.49023830844198	4.5840816692196	2.49275580104635	3.84127959113367	0	6.75606610870891	5.44038655523624	0	4.3361011969156	6.29659308540121	6.49576008667062	5.0928918030782	6.00439400692368	4.35184871287171	4.52988391367728	7.22325681514072	0
chr2:215645284|215661841	ENSG00000138376	BARD1	0	0	0	0	1.27664830865406	0	0	0	0	0	0	2.05048612231506	0	0	0	0	0	0	0	0	1.70678629514073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52988391367728	16.854265901995	0
chr2:221700338|221720593	n/a		0	0	0	0	1.27664830865406	0	0	0	0	0	2.03787855659752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:224856520|224866639	ENSG00000135919	SERPINE2	0	0	0	0	3.82994492596219	2.56791115741016	0	0	0	0	1.35858570439835	1.36699074821004	1.40442273412331	1.40615405539529	2.81815848454984	0	2.27026469287094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84996305152915	0	0	0	0	0	0	0	0	19.1748942846574
chr2:229876168|229890824	ENSG00000153823	PID1	0	0	0	0	1.9149724629811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2:242343243|242373736	ENSG00000006607	FARP2	0	0	0	0	1.27664830865406	0	0	0	0	1.33812576258755	2.03787855659752	0	2.10663410118497	3.51538513848822	0	2.1384356249073	3.78377448811823	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05363966522535	0	0	0	0	0	0	0	0	0	0	0
chr2:242407555|242407792	ENSG00000006607	FARP2	0	0	0	0	2.55329661730813	0	0	0	0	0	0	0	0	0	0	0	0	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05363966522535	0	0	0	0	0	0	0	0	0	0	0
chr2:242572332|242573494	ENSG00000176946	THAP4	0	0	0	0	1.9149724629811	0	0	3.91414901693998	0	0	1.35858570439835	2.05048612231506	0	4.21846216618587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20:34389413|34459751	ENSG00000025293	PHF20	0	0	0	0	3.82994492596219	1.28395557870508	1.29115565290395	1.95707450846999	0	0	0	0	0	2.10923108309293	0	0	0	0	0	0	0	0	0	0	0	2.11579618934893	0	0	0	0	0	0	2.70242644348357	0	0	0	0	0	0	0	0	4.52988391367728	0	0
chr20:35740727|35748241	ENSG00000101353	MROH8	0	0	0	0	1.9149724629811	0	0	0	1.33079424406247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20:37529224|37531435	ENSG00000101445	PPP1R16B	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20:38385969|38400489	n/a		0	0	0	0	1.9149724629811	0	1.29115565290395	0	0	0	0	0	0	0	2.11361886341238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20:39830697|39897723	ENSG00000174306	ZHX3	0	0	0	0	1.9149724629811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04117599666966	0	0	0	0	0	0	0	0	0	0	0	2.89073413127706	0	0	0	0	0	0	4.81550454342715	0
chr20:40141485|40143591	ENSG00000124177	CHD6	0	0	0	0	1.27664830865406	0	1.29115565290395	0	2.66158848812494	0	2.03787855659752	0	0	0	1.40907924227492	0	0	4.06696442992445	0	0	0	0	0	2.04117599666966	0	0	0	0	0	3.73913370156952	0	0	0	4.08028991642718	0	4.3361011969156	6.29659308540121	4.87182006500297	0	10.0073233448728	0	4.52988391367728	0	5.47854122418783
chr20:45874752|45875261	ENSG00000101040	ZMYND8	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	2.10663410118497	1.40615405539529	0	0	0	1.62678577196978	0	0	0	0	0	0	0	4.23159237869787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22325681514072	0
chr20:48744512|48746227	ENSG00000124208	PEDS1-UBE2V1	0	0	0	0	1.27664830865406	1.28395557870508	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	4.23159237869787	0	0	0	0	0	0	4.05363966522535	0	0	0	0	0	0	0	0	0	0	0
chr20:50255882|50314021	ENSG00000054793	ATP9A	0	0	0	0	1.27664830865406	1.28395557870508	0	0	2.66158848812494	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:27264034|27284274	ENSG00000142192	APP	0	0	0	0	2.55329661730813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35184871287171	0	0	0
chr21:31015146|31066382	ENSG00000171189	GRIK1	0	0	0	0	1.9149724629811	0	1.29115565290395	0	0	0	0	2.05048612231506	0	3.51538513848822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27494457729372	0	0	0	0	0	0	0	0	0
chr21:31045303|31066382	ENSG00000171189	GRIK1	0	0	0	0	1.9149724629811	0	0	1.30471633897999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:34028997|34038883	ENSG00000159082	SYNJ1	0	0	0	0	1.9149724629811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:34787195|34805178	ENSG00000159128	IFNGR2	0	0	0	0	3.19162077163516	0	0	0	0	1.33812576258755	0	1.36699074821004	3.51105683530828	2.10923108309293	1.40907924227492	0	0	0	0	0	0	0	0	0	0	2.11579618934893	0	0	0	0	0	0	0	0	2.84996305152915	0	0	0	0	0	0	0	0	0
chr21:38480692|38512973	ENSG00000182670	TTC3	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	2.27026469287094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70242644348357	0	0	0	0	0	0	0	0	0	0	0
chr21:38792601|38801210	ENSG00000157540	DYRK1A	0	0	0	0	1.9149724629811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24788004333531	0	0	0	0	0	0
chr21:40483916|40553804	n/a		0	0	0	0	1.9149724629811	0	0	0	0	0	1.35858570439835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:41496122|41516658	ENSG00000171587	DSCAM	0	0	0	0	1.27664830865406	1.92593336805762	2.5823113058079	0	0	1.33812576258755	1.35858570439835	0	0	0	1.40907924227492	0	1.51350979524729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40485288696713	0	2.84996305152915	0	0	0	0	0	0	0	0	0
chr22:17094184|17095068	ENSG00000283633		0	0	0	0	1.27664830865406	1.28395557870508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:26000344|26074882	ENSG00000100077	GRK3	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	1.40907924227492	0	0	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:26068263|26086250	ENSG00000100077	GRK3	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	3.02701959049458	0	0	0	0	0	0	0	0	0	0	0	2.2920408346098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:31976258|32007826	ENSG00000198089	SFI1	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:33402337|33402809	ENSG00000185666	SYN3	0	0	0	0	1.27664830865406	0	1.29115565290395	2.60943267795999	0	0	2.71717140879669	0	3.51105683530828	3.51538513848822	2.11361886341238	2.1384356249073	3.02701959049458	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.45849255219248	0	5.6999261030583	0	0	0	0	0	0	0	0	0
chr22:43870616|43870841	ENSG00000186732	MPPED1	0	0	0	0	1.9149724629811	0	0	0	0	0	0	0	1.40442273412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:44107355|44168983	ENSG00000186976	EFCAB6	0	0	0	0	1.9149724629811	0	0	0	0	0	0	0	1.40442273412331	0	2.81815848454984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:12848805|12854887	ENSG00000144712	CAND2	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:15793257|15855816	ENSG00000206560	ANKRD28	0	0	0	0	1.27664830865406	0	0	0	0	1.33812576258755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:19384079|19389457	ENSG00000183960	KCNH8	0	0	0	0	1.27664830865406	0	0	0	1.99619136609371	0	3.39646426099587	0	3.51105683530828	2.81230811079058	0	6.4153068747219	1.51350979524729	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40485288696713	0	0	0	0	0	0	0	0	0	0	13.6963530604696
chr3:20012040|20019895	ENSG00000144566	RAB5A	0	0	0	0	1.9149724629811	0	0	0	0	0	0	0	0	0	0	0	0	2.44017865795467	0	0	0	0	0	0	0	0	0	0	0	2.49275580104635	0	0	2.70242644348357	0	0	0	0	0	0	0	0	0	0	5.47854122418783
chr3:24231565|24270492	ENSG00000151090	THRB	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:32745360|32758729	ENSG00000182973	CNOT10	0	0	0	0	1.27664830865406	0	0	0	0	0	0	4.78446761873514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00292933794912	0	0	0	0
chr3:36931320|36949945	ENSG00000168016	TRANK1	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:41746549|41795980	ENSG00000168038	ULK4	0	0	0	0	3.19162077163516	0	0	0	0	0	0	0	0	1.40615405539529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:47912303|47913590	ENSG00000047849	MAP4	0	0	0	0	4.46826908028922	0	0	0	0	0	0	0	0	0	0	0	3.02701959049458	0	0	0	1.70678629514073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89073413127706	0	0	0	0	0	0	0	0
chr3:48789018|48802782	ENSG00000114302	PRKAR2A	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:49081823|49095323	ENSG00000198218	QRICH1	0	0	0	0	1.9149724629811	0	0	0	0	1.33812576258755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40485288696713	0	0	0	0	0	0	0	0	0	0	0
chr3:51575514|51586079	ENSG00000164080	RAD54L2	0	0	0	0	1.9149724629811	0	0	0	0	0	1.35858570439835	1.36699074821004	0	0	0	2.1384356249073	0	0	0	0	0	0	1.90210440963073	0	0	2.11579618934893	0	4.49023830844198	0	0	0	3.85692228448671	0	4.08028991642718	4.27494457729372	0	0	4.87182006500297	0	0	0	0	4.81550454342715	10.9570824483757
chr3:52712516|52716249	ENSG00000163939	PBRM1	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	1.4256237499382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:53267172|53269190	ENSG00000163931	TKT	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:54603822|54676268	ENSG00000157445	CACNA2D3	0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:55717822|55768946	ENSG00000187672	ERC2	0	0	0	0	1.27664830865406	0	0	1.30471633897999	0	0	0	0	2.80884546824662	0	0	1.4256237499382	1.51350979524729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05363966522535	0	7.12490762882287	0	0	0	0	0	0	0	0	0
chr3:55922417|56041349	ENSG00000187672	ERC2	0	0	0	0	1.9149724629811	3.85186673611524	0	0	0	0	0	0	0	2.10923108309293	0	0	0	1.62678577196978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:58389589|58398690	ENSG00000168297	PXK	0	0	0	0	1.27664830865406	0	0	0	1.99619136609371	0	0	0	0	0	0	1.4256237499382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05363966522535	0	0	0	0	0	0	0	0	0	0	0
chr3:63689570|63691231	n/a		0	0	0	0	1.27664830865406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3:65387114|65439015	ENSG00000151276	MAGI1	0	0	0	0	2.55329661730813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
